serialp	seriali	serialh	surveyyr	country	Outcome	IOut	ScrType	pgrid	adnum1	ChNum	DMHSize	Sex	age	MarSt2	LiveW2	WrkStat	PTWork	EverWk	natidgby5	natidniy5	natiduky5	ethgrp2	ethgrp5	RelHRP	Rel01	Rel02	Rel03	Rel04	Rel05	Rel06	Rel07	Rel08	Rel09	area	addnum
811100302	-1	8111003	8	101	110	-1	1	2	1	-1	2	1	30	1	1	2	-1	-1	1	-1	1	1	1	3	3	0	-1	-1	-1	-1	-1	-1	-1	81110	3
811100601	81110061	8111006	8	101	110	110	1	1	1	2	2	2	23	1	2	3	-1	1	1	-1	1	1	1	0	0	4	-1	-1	-1	-1	-1	-1	-1	81110	6
811100602	81110062	8111006	8	101	110	110	1	2	1	2	2	2	5	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	0	-1	-1	-1	-1	-1	-1	-1	81110	6
811101301	81110131	8111013	8	101	110	110	1	1	1	-1	1	2	87	6	-1	3	-1	1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	81110	13
811101501	81110151	8111015	8	101	110	110	1	1	1	4	5	2	51	2	-1	2	-1	-1	1	-1	1	1	1	1	0	1	4	4	4	-1	-1	-1	-1	81110	15
811101502	-1	8111015	8	101	110	-1	1	2	1	4	5	1	54	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	4	4	4	-1	-1	-1	-1	81110	15
811101503	-1	8111015	8	101	110	-1	1	3	1	4	5	1	19	1	2	2	-1	-1	1	-1	1	1	1	9	9	9	0	14	14	-1	-1	-1	-1	81110	15
811101504	81110152	8111015	8	101	110	110	1	4	1	4	5	1	16	1	2	1	2	2	1	-1	1	1	1	9	9	9	14	0	14	-1	-1	-1	-1	81110	15
811101505	-1	8111015	8	101	110	-1	1	5	1	4	5	2	13	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	9	14	14	0	-1	-1	-1	-1	81110	15
811101601	-1	8111016	8	101	110	-1	2	1	-1	3	3	1	45	2	-1	2	-1	-1	1	-1	1	1	1	0	0	1	4	-1	-1	-1	-1	-1	-1	81110	16
811101602	-1	8111016	8	101	110	-1	2	2	-1	3	3	2	38	2	-1	2	-1	-1	1	-1	1	1	1	1	1	0	4	-1	-1	-1	-1	-1	-1	81110	16
811101603	81110162	8111016	8	101	110	110	2	3	-1	3	3	1	5	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	81110	16
811101801	81110181	8111018	8	101	110	110	1	1	1	-1	1	2	61	5	-1	2	-1	-1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	81110	18
811102201	81110221	8111022	8	101	110	110	1	1	1	-1	2	2	85	2	-1	3	-1	1	5	-1	5	1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	81110	22
811102202	-1	8111022	8	101	110	-1	1	2	1	-1	2	1	83	2	-1	3	-1	1	1	-1	1	1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	81110	22
811102401	81110241	8111024	8	101	110	110	1	1	1	-1	3	2	33	2	-1	2	-1	-1	1	-1	1	1	1	1	0	1	4	-1	-1	-1	-1	-1	-1	81110	24
811102402	-1	8111024	8	101	110	-1	1	2	1	-1	3	1	29	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	4	-1	-1	-1	-1	-1	-1	81110	24
811102403	-1	8111024	8	101	110	-1	1	3	1	-1	3	1	0	-1	-1	3	-1	-1	1	-1	1	1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	81110	24
811110301	81111031	8111103	8	202	110	110	1	1	1	-1	2	2	44	1	1	2	-1	-1	5	-1	5	1	1	0	0	3	-1	-1	-1	-1	-1	-1	-1	81111	3
811110302	-1	8111103	8	202	110	-1	1	2	1	-1	2	2	31	1	1	2	-1	-1	5	-1	5	1	1	3	3	0	-1	-1	-1	-1	-1	-1	-1	81111	3
811110501	-1	8111105	8	202	110	-1	2	1	-1	4	8	2	39	2	-1	3	-1	2	6	-1	6	2	4	1	0	1	4	4	4	4	4	4	-1	81111	5
811110502	-1	8111105	8	202	110	-1	2	2	-1	4	8	1	46	2	-1	2	-1	-1	6	-1	6	2	4	0	1	0	4	4	4	4	4	4	-1	81111	5
811110503	-1	8111105	8	202	110	-1	2	3	-1	4	8	2	16	1	2	1	2	2	6	-1	6	2	4	9	9	9	0	14	14	14	14	14	-1	81111	5
811110504	81111052	8111105	8	202	110	110	2	4	-1	4	8	2	15	-1	-1	1	-1	-1	6	-1	6	2	4	9	9	9	14	0	14	14	14	14	-1	81111	5
811110505	-1	8111105	8	202	110	-1	2	5	-1	4	8	2	14	-1	-1	1	-1	-1	6	-1	6	2	4	9	9	9	14	14	0	14	14	14	-1	81111	5
811110506	-1	8111105	8	202	110	-1	2	6	-1	4	8	1	13	-1	-1	1	-1	-1	6	-1	6	2	4	9	9	9	14	14	14	0	14	14	-1	81111	5
811110507	-1	8111105	8	202	110	-1	2	7	-1	4	8	1	11	-1	-1	1	-1	-1	6	-1	6	2	4	9	9	9	14	14	14	14	0	14	-1	81111	5
811110508	-1	8111105	8	202	110	-1	2	8	-1	4	8	1	4	-1	-1	3	-1	-1	6	-1	6	2	4	9	9	9	14	14	14	14	14	0	-1	81111	5
811111401	81111141	8111114	8	202	110	110	1	1	1	-1	2	2	72	2	-1	3	-1	1	5	-1	5	1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	81111	14
811111402	-1	8111114	8	202	110	-1	1	2	1	-1	2	1	71	2	-1	3	-1	1	5	-1	5	1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	81111	14
811111501	81111151	8111115	8	202	110	110	1	1	1	3	4	2	45	2	-1	2	-1	-1	3	-1	3	1	1	1	0	1	4	4	-1	-1	-1	-1	-1	81111	15
811111502	-1	8111115	8	202	110	-1	1	2	1	3	4	1	44	2	-1	2	-1	-1	3	-1	3	1	1	0	1	0	4	4	-1	-1	-1	-1	-1	81111	15
811111503	81111152	8111115	8	202	110	110	1	3	1	3	4	2	9	-1	-1	1	-1	-1	3	-1	3	1	1	9	9	9	0	14	-1	-1	-1	-1	-1	81111	15
811111504	-1	8111115	8	202	110	-1	1	4	1	3	4	1	11	-1	-1	1	-1	-1	3	-1	3	1	1	9	9	9	14	0	-1	-1	-1	-1	-1	81111	15
811111901	81111191	8111119	8	202	110	110	1	1	1	-1	2	2	65	2	-1	2	-1	-1	3	-1	3	1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	81111	19
811111902	-1	8111119	8	202	110	-1	1	2	1	-1	2	1	70	2	-1	3	-1	1	3	-1	3	1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	81111	19
811112401	81111241	8111124	8	202	110	110	1	1	1	-1	2	2	69	2	-1	3	-1	1	3	-1	3	1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	81111	24
811112402	-1	8111124	8	202	110	-1	1	2	1	-1	2	1	71	2	-1	3	-1	1	1	-1	1	1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	81111	24
811120101	81112011	8111201	8	301	110	110	1	1	1	3	3	2	45	1	2	2	-1	-1	2	-1	2	1	1	0	0	4	4	-1	-1	-1	-1	-1	-1	81112	1
811120102	-1	8111201	8	301	110	-1	1	2	1	3	3	2	7	-1	-1	1	-1	-1	2	-1	2	1	1	9	9	0	14	-1	-1	-1	-1	-1	-1	81112	1
811120103	81112012	8111201	8	301	110	110	1	3	1	3	3	2	10	-1	-1	1	-1	-1	2	-1	2	1	1	9	9	14	0	-1	-1	-1	-1	-1	-1	81112	1
811120401	-1	8111204	8	301	110	-1	2	1	-1	2	3	2	45	5	2	2	-1	-1	2	-1	2	1	1	0	0	4	4	-1	-1	-1	-1	-1	-1	81112	4
811120402	81112042	8111204	8	301	110	110	2	2	-1	2	3	1	17	1	2	1	2	2	2	-1	2	1	1	9	9	0	14	-1	-1	-1	-1	-1	-1	81112	4
811120403	-1	8111204	8	301	110	-1	2	3	-1	2	3	1	22	1	2	2	-1	-1	2	-1	2	1	1	9	9	14	0	-1	-1	-1	-1	-1	-1	81112	4
811120501	-1	8111205	8	301	110	-1	2	1	-1	3	4	2	47	2	-1	2	-1	-1	2	-1	2	1	1	1	0	1	4	4	-1	-1	-1	-1	-1	81112	5
811120502	-1	8111205	8	301	110	-1	2	2	-1	3	4	1	48	2	-1	2	-1	-1	2	-1	2	1	1	0	1	0	4	4	-1	-1	-1	-1	-1	81112	5
811120503	81112052	8111205	8	301	110	110	2	3	-1	3	4	2	14	-1	-1	1	-1	-1	2	-1	2	1	1	9	9	9	0	14	-1	-1	-1	-1	-1	81112	5
811120504	-1	8111205	8	301	110	-1	2	4	-1	3	4	1	12	-1	-1	1	-1	-1	2	-1	2	1	1	9	9	9	14	0	-1	-1	-1	-1	-1	81112	5
811120601	81112061	8111206	8	301	110	110	1	1	1	-1	1	2	80	1	-1	3	-1	1	2	-1	2	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	81112	6
811121901	81112191	8111219	8	301	110	110	1	1	1	3	3	2	49	6	2	2	-1	-1	2	-1	2	1	1	0	0	4	4	-1	-1	-1	-1	-1	-1	81112	19
811121902	-1	8111219	8	301	110	-1	1	2	1	3	3	1	21	1	2	1	2	2	2	-1	2	1	1	9	9	0	14	-1	-1	-1	-1	-1	-1	81112	19
811121903	81112192	8111219	8	301	110	110	1	3	1	3	3	1	18	1	2	1	2	2	2	-1	2	1	1	9	9	14	0	-1	-1	-1	-1	-1	-1	81112	19
811122401	-1	8111224	8	301	110	-1	2	1	-1	3	4	1	35	1	1	2	-1	-1	2	-1	2	1	1	0	0	3	7	4	-1	-1	-1	-1	-1	81112	24
811122402	-1	8111224	8	301	110	-1	2	2	-1	3	4	2	31	1	1	2	-1	-1	2	-1	2	1	1	3	3	0	4	4	-1	-1	-1	-1	-1	81112	24
811122403	81112242	8111224	8	301	110	110	2	3	-1	3	4	1	8	-1	-1	1	-1	-1	2	-1	2	1	1	12	12	9	0	15	-1	-1	-1	-1	-1	81112	24
811122404	-1	8111224	8	301	110	-1	2	4	-1	3	4	2	1	-1	-1	3	-1	-1	2	-1	2	1	1	9	9	9	15	0	-1	-1	-1	-1	-1	81112	24
811130101	81113011	8111301	8	101	110	110	1	1	1	4	6	2	32	2	-1	3	-1	1	1	-1	1	1	1	0	0	4	4	4	4	1	-1	-1	-1	81113	1
811130102	-1	8111301	8	101	110	-1	1	2	1	4	6	1	11	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	0	15	14	15	12	-1	-1	-1	81113	1
811130103	-1	8111301	8	101	110	-1	1	3	1	4	6	1	9	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	15	0	15	15	12	-1	-1	-1	81113	1
811130104	81113012	8111301	8	101	110	110	1	4	1	4	6	2	8	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	14	15	0	15	12	-1	-1	-1	81113	1
811130105	-1	8111301	8	101	110	-1	1	5	1	4	6	2	2	-1	-1	3	-1	-1	1	-1	1	1	1	9	9	15	15	15	0	9	-1	-1	-1	81113	1
811130106	-1	8111301	8	101	110	-1	1	6	1	4	6	1	35	2	-1	2	-1	-1	6	-1	6	2	4	1	1	7	7	7	4	0	-1	-1	-1	81113	1
811130601	-1	8111306	8	101	110	-1	1	1	2	3	4	2	38	2	-1	2	-1	-1	6	-1	6	1	1	1	0	1	4	4	-1	-1	-1	-1	-1	81113	6
811130602	81113061	8111306	8	101	110	110	1	2	2	3	4	1	35	2	-1	2	-1	-1	6	-1	6	1	1	0	1	0	4	4	-1	-1	-1	-1	-1	81113	6
811130603	81113062	8111306	8	101	110	110	1	3	2	3	4	2	4	-1	-1	3	-1	-1	1	-1	1	1	1	9	9	9	0	14	-1	-1	-1	-1	-1	81113	6
811130604	-1	8111306	8	101	110	-1	1	4	2	3	4	1	0	-1	-1	3	-1	-1	1	-1	1	1	1	9	9	9	14	0	-1	-1	-1	-1	-1	81113	6
811130701	-1	8111307	8	101	110	-1	2	1	-1	3	3	2	34	5	2	2	-1	-1	6	-1	6	2	3	0	0	4	4	-1	-1	-1	-1	-1	-1	81113	7
811130702	-1	8111307	8	101	110	-1	2	2	-1	3	3	1	10	-1	-1	1	-1	-1	6	-1	6	2	3	9	9	0	14	-1	-1	-1	-1	-1	-1	81113	7
811130703	81113072	8111307	8	101	110	110	2	3	-1	3	3	2	5	-1	-1	1	-1	-1	1	-1	1	2	3	9	9	14	0	-1	-1	-1	-1	-1	-1	81113	7
811130901	81113092	8111309	8	101	110	110	2	1	-1	1	2	1	16	1	2	1	2	2	1	-1	1	1	1	9	0	9	-1	-1	-1	-1	-1	-1	-1	81113	9
811130902	-1	8111309	8	101	110	-1	2	2	-1	1	2	2	52	1	2	2	-1	-1	1	-1	1	1	1	0	4	0	-1	-1	-1	-1	-1	-1	-1	81113	9
811131301	81113131	8111313	8	101	110	110	1	1	1	-1	1	2	31	1	-1	2	-1	-1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	81113	13
811131701	-1	8111317	8	101	110	-1	2	1	-1	3	3	1	35	2	-1	2	-1	-1	5	-1	5	2	4	0	0	1	4	-1	-1	-1	-1	-1	-1	81113	17
811131702	-1	8111317	8	101	110	-1	2	2	-1	3	3	2	33	2	-1	2	-1	-1	5	-1	5	2	4	1	1	0	4	-1	-1	-1	-1	-1	-1	81113	17
811131703	81113172	8111317	8	101	110	110	2	3	-1	3	3	1	2	-1	-1	3	-1	-1	5	-1	5	2	4	9	9	9	0	-1	-1	-1	-1	-1	-1	81113	17
811131901	-1	8111319	8	101	210	-1	1	1	2	3	9	2	36	2	-1	3	-1	2	6	-1	6	2	3	1	0	1	4	4	4	4	4	4	4	81113	19
811131902	81113191	8111319	8	101	210	431	1	2	2	3	9	1	37	2	-1	2	-1	-1	6	-1	6	2	3	0	1	0	4	4	4	4	4	4	4	81113	19
811131903	81113192	8111319	8	101	210	110	1	3	2	3	9	1	16	1	2	1	2	2	6	-1	6	2	3	9	9	9	0	14	14	14	14	14	14	81113	19
811131904	-1	8111319	8	101	210	-1	1	4	2	3	9	2	8	-1	-1	1	-1	-1	6	-1	6	2	3	9	9	9	14	0	14	14	14	14	14	81113	19
811131905	-1	8111319	8	101	210	-1	1	5	2	3	9	1	6	-1	-1	1	-1	-1	6	-1	6	2	3	9	9	9	14	14	0	14	14	14	14	81113	19
811131906	-1	8111319	8	101	210	-1	1	6	2	3	9	1	13	-1	-1	1	-1	-1	6	-1	6	2	3	9	9	9	14	14	14	0	14	14	14	81113	19
811131907	-1	8111319	8	101	210	-1	1	7	2	3	9	2	10	-1	-1	1	-1	-1	6	-1	6	2	3	9	9	9	14	14	14	14	0	14	14	81113	19
811131908	-1	8111319	8	101	210	-1	1	8	2	3	9	2	15	-1	-1	1	-1	-1	6	-1	6	2	3	9	9	9	14	14	14	14	14	0	14	81113	19
811131909	-1	8111319	8	101	210	-1	1	9	2	3	9	2	2	-1	-1	3	-1	-1	6	-1	6	2	3	9	9	9	14	14	14	14	14	14	0	81113	19
811132801	-1	8111328	8	101	110	-1	1	1	3	-1	3	1	56	2	-1	2	-1	-1	5	-1	5	2	4	0	0	1	14	-1	-1	-1	-1	-1	-1	81113	28
811132802	-1	8111328	8	101	110	-1	1	2	3	-1	3	2	49	2	-1	2	-1	-1	5	-1	5	2	4	1	1	0	14	-1	-1	-1	-1	-1	-1	81113	28
811132803	81113281	8111328	8	101	110	110	1	3	3	-1	3	2	25	1	2	1	1	-1	5	-1	5	2	4	14	14	14	0	-1	-1	-1	-1	-1	-1	81113	28
812011401	81201141	8120114	8	101	110	110	1	1	1	3	4	1	34	1	1	2	-1	-1	1	-1	1	1	1	0	0	3	4	4	-1	-1	-1	-1	-1	81201	14
812011402	-1	8120114	8	101	110	-1	1	2	1	3	4	2	33	1	1	2	-1	-1	1	-1	1	1	1	3	3	0	4	4	-1	-1	-1	-1	-1	81201	14
812011403	81201142	8120114	8	101	110	110	1	3	1	3	4	2	3	-1	-1	3	-1	-1	1	-1	1	1	1	9	9	9	0	14	-1	-1	-1	-1	-1	81201	14
812011404	-1	8120114	8	101	110	-1	1	4	1	3	4	1	10	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	9	14	0	-1	-1	-1	-1	-1	81201	14
812011801	81201181	8120118	8	101	110	110	1	1	1	4	4	2	40	2	-1	2	-1	-1	2	-1	2	1	1	1	0	1	4	4	-1	-1	-1	-1	-1	81201	18
812011802	-1	8120118	8	101	110	-1	1	2	1	4	4	1	42	2	-1	2	-1	-1	3	-1	3	1	1	0	1	0	4	4	-1	-1	-1	-1	-1	81201	18
812011803	-1	8120118	8	101	110	-1	1	3	1	4	4	1	4	-1	-1	3	-1	-1	5	-1	5	1	1	9	9	9	0	14	-1	-1	-1	-1	-1	81201	18
812011804	81201182	8120118	8	101	110	110	1	4	1	4	4	1	6	-1	-1	1	-1	-1	5	-1	5	1	1	9	9	9	14	0	-1	-1	-1	-1	-1	81201	18
812011901	-1	8120119	8	101	110	-1	1	1	2	4	4	2	31	2	-1	2	-1	-1	1	-1	1	1	1	1	0	1	4	4	-1	-1	-1	-1	-1	81201	19
812011902	81201191	8120119	8	101	110	110	1	2	2	4	4	1	40	2	-1	2	-1	-1	2	-1	2	1	1	0	1	0	4	4	-1	-1	-1	-1	-1	81201	19
812011903	-1	8120119	8	101	110	-1	1	3	2	4	4	2	4	-1	-1	3	-1	-1	1	-1	1	1	1	9	9	9	0	14	-1	-1	-1	-1	-1	81201	19
812011904	81201192	8120119	8	101	110	110	1	4	2	4	4	1	3	-1	-1	3	-1	-1	1	-1	1	1	1	9	9	9	14	0	-1	-1	-1	-1	-1	81201	19
812012501	-1	8120125	8	101	110	-1	1	1	2	-1	2	2	58	2	-1	2	-1	-1	1	-1	1	1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	81201	25
812012502	81201251	8120125	8	101	110	110	1	2	2	-1	2	1	76	2	-1	3	-1	1	1	-1	1	1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	81201	25
812020301	81202031	8120203	8	101	110	110	1	1	1	-1	2	2	71	2	-1	3	-1	1	1	-1	1	1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	81202	3
812020302	-1	8120203	8	101	110	-1	1	2	1	-1	2	1	72	2	-1	3	-1	1	1	-1	1	1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	81202	3
812021001	-1	8120210	8	101	110	-1	2	1	-1	3	3	2	49	2	-1	2	-1	-1	6	-1	6	1	1	1	0	1	4	-1	-1	-1	-1	-1	-1	81202	10
812021002	-1	8120210	8	101	110	-1	2	2	-1	3	3	1	50	2	-1	2	-1	-1	5	-1	5	1	1	0	1	0	4	-1	-1	-1	-1	-1	-1	81202	10
812021003	81202102	8120210	8	101	110	110	2	3	-1	3	3	2	12	-1	-1	1	-1	-1	5	-1	5	1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	81202	10
812021301	81202131	8120213	8	101	110	110	1	1	1	3	5	2	42	1	1	3	-1	1	1	-1	1	1	1	3	0	4	4	3	4	-1	-1	-1	-1	81202	13
812021302	-1	8120213	8	101	110	-1	1	2	1	3	5	1	11	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	0	14	9	14	-1	-1	-1	-1	81202	13
812021303	81202132	8120213	8	101	110	110	1	3	1	3	5	2	14	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	14	0	9	14	-1	-1	-1	-1	81202	13
812021304	-1	8120213	8	101	110	-1	1	4	1	3	5	1	45	1	1	3	-1	1	1	-1	1	1	1	0	3	4	4	0	4	-1	-1	-1	-1	81202	13
812021305	-1	8120213	8	101	110	-1	1	5	1	3	5	2	20	1	2	2	-1	-1	1	-1	1	1	1	9	9	14	14	9	0	-1	-1	-1	-1	81202	13
812021801	81202181	8120218	8	101	110	110	1	1	1	-1	1	2	82	5	-1	3	-1	1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	81202	18
812021901	81202191	8120219	8	101	110	110	1	1	1	3	4	1	45	2	-1	2	-1	-1	5	-1	5	1	1	0	0	1	4	4	-1	-1	-1	-1	-1	81202	19
812021902	-1	8120219	8	101	110	-1	1	2	1	3	4	2	43	2	-1	2	-1	-1	5	-1	5	1	1	1	1	0	4	4	-1	-1	-1	-1	-1	81202	19
812021903	81202192	8120219	8	101	110	110	1	3	1	3	4	1	12	-1	-1	1	-1	-1	5	-1	5	1	1	9	9	9	0	14	-1	-1	-1	-1	-1	81202	19
812021904	-1	8120219	8	101	110	-1	1	4	1	3	4	2	9	-1	-1	1	-1	-1	5	-1	5	1	1	9	9	9	14	0	-1	-1	-1	-1	-1	81202	19
812022001	-1	8120220	8	101	110	-1	2	1	-1	3	3	2	44	2	-1	2	-1	-1	1	-1	1	1	1	1	0	1	4	-1	-1	-1	-1	-1	-1	81202	20
812022002	-1	8120220	8	101	110	-1	2	2	-1	3	3	1	46	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	4	-1	-1	-1	-1	-1	-1	81202	20
812022003	81202202	8120220	8	101	110	110	2	3	-1	3	3	1	14	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	81202	20
812022401	81202241	8120224	8	101	110	110	1	1	1	-1	2	2	63	2	-1	3	-1	1	5	-1	5	1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	81202	24
812022402	-1	8120224	8	101	110	-1	1	2	1	-1	2	1	69	2	-1	3	-1	1	4	-1	4	1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	81202	24
812022501	81202251	8120225	8	101	110	110	1	1	1	-1	1	1	78	5	-1	3	-1	1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	81202	25
812030201	-1	8120302	8	402	110	-1	2	1	-1	2	2	2	27	1	2	2	-1	-1	-1	1	5	1	1	0	0	4	-1	-1	-1	-1	-1	-1	-1	81203	2
812030202	81203022	8120302	8	402	110	110	2	2	-1	2	2	1	9	-1	-1	1	-1	-1	-1	1	5	1	1	9	9	0	-1	-1	-1	-1	-1	-1	-1	81203	2
812031001	-1	8120310	8	402	110	-1	2	1	-1	3	3	1	46	2	-1	2	-1	-1	-1	1	5	1	1	0	0	1	4	-1	-1	-1	-1	-1	-1	81203	10
812031002	-1	8120310	8	402	110	-1	2	2	-1	3	3	2	45	2	-1	2	-1	-1	-1	1	5	1	1	1	1	0	4	-1	-1	-1	-1	-1	-1	81203	10
812031003	81203102	8120310	8	402	110	110	2	3	-1	3	3	1	7	-1	-1	1	-1	-1	-1	1	5	1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	81203	10
812031601	-1	8120316	8	402	110	-1	2	1	-1	5	5	1	50	2	-1	2	-1	-1	-1	8	6	1	1	0	0	1	4	4	4	-1	-1	-1	-1	81203	16
812031602	-1	8120316	8	402	110	-1	2	2	-1	5	5	2	41	2	-1	2	-1	-1	-1	1	5	1	1	1	1	0	4	4	4	-1	-1	-1	-1	81203	16
812031603	-1	8120316	8	402	110	-1	2	3	-1	5	5	2	12	-1	-1	1	-1	-1	-1	1	5	1	1	9	9	9	0	14	14	-1	-1	-1	-1	81203	16
812031604	-1	8120316	8	402	110	-1	2	4	-1	5	5	2	11	-1	-1	1	-1	-1	-1	1	5	1	1	9	9	9	14	0	14	-1	-1	-1	-1	81203	16
812031605	81203162	8120316	8	402	110	110	2	5	-1	5	5	1	7	-1	-1	1	-1	-1	-1	1	5	1	1	9	9	9	14	14	0	-1	-1	-1	-1	81203	16
812031901	-1	8120319	8	402	110	-1	1	1	2	-1	3	1	63	2	-1	2	-1	-1	-1	1	5	1	1	0	0	1	4	-1	-1	-1	-1	-1	-1	81203	19
812031902	81203191	8120319	8	402	110	110	1	2	2	-1	3	2	61	2	-1	3	-1	1	-1	1	5	1	1	1	1	0	4	-1	-1	-1	-1	-1	-1	81203	19
812031903	-1	8120319	8	402	110	-1	1	3	2	-1	3	1	35	1	2	2	-1	-1	-1	1	5	1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	81203	19
812032201	81203221	8120322	8	402	110	110	1	1	1	-1	2	2	81	6	2	3	-1	2	-1	-8	-8	-8	-8	4	0	4	-1	-1	-1	-1	-1	-1	-1	81203	22
812032202	-1	8120322	8	402	110	-1	1	2	1	-1	2	1	55	1	2	2	-1	-1	-1	-8	-8	-8	-8	0	9	0	-1	-1	-1	-1	-1	-1	-1	81203	22
812032301	-1	8120323	8	402	110	-1	2	1	-1	3	4	1	28	2	-1	2	-1	-1	-1	1	5	1	1	0	0	1	4	4	-1	-1	-1	-1	-1	81203	23
812032302	-1	8120323	8	402	110	-1	2	2	-1	3	4	2	27	2	-1	2	-1	-1	-1	1	5	1	1	1	1	0	4	4	-1	-1	-1	-1	-1	81203	23
812032303	81203232	8120323	8	402	110	110	2	3	-1	3	4	2	2	-1	-1	3	-1	-1	-1	1	5	1	1	9	9	9	0	14	-1	-1	-1	-1	-1	81203	23
812032304	-1	8120323	8	402	110	-1	2	4	-1	3	4	1	5	-1	-1	1	-1	-1	-1	1	5	1	1	9	9	9	14	0	-1	-1	-1	-1	-1	81203	23
812032801	81203281	8120328	8	402	110	110	1	1	1	-1	2	1	60	2	-1	2	-1	-1	-1	1	5	1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	81203	28
812032802	-1	8120328	8	402	110	-1	1	2	1	-1	2	2	60	2	-1	2	-1	-1	-1	1	5	1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	81203	28
812040901	-1	8120409	8	101	110	-1	2	1	-1	3	5	2	44	2	-1	3	-1	2	6	-1	6	1	1	1	0	1	4	4	4	-1	-1	-1	-1	81204	9
812040902	-1	8120409	8	101	110	-1	2	2	-1	3	5	1	40	2	-1	2	-1	-1	6	-1	6	1	1	0	1	0	7	4	4	-1	-1	-1	-1	81204	9
812040903	81204092	8120409	8	101	110	110	2	3	-1	3	5	1	16	1	2	1	2	2	6	-1	6	1	1	12	9	12	0	14	14	-1	-1	-1	-1	81204	9
812040904	-1	8120409	8	101	110	-1	2	4	-1	3	5	1	5	-1	-1	1	-1	-1	1	-1	1	1	1	9	9	9	14	0	14	-1	-1	-1	-1	81204	9
812040905	-1	8120409	8	101	110	-1	2	5	-1	3	5	2	1	-1	-1	3	-1	-1	1	-1	1	1	1	9	9	9	14	14	0	-1	-1	-1	-1	81204	9
812041101	-1	8120411	8	101	110	-1	2	1	-1	4	6	1	35	1	1	3	-1	1	1	-1	1	1	1	9	0	3	9	4	4	4	-1	-1	-1	81204	11
812041102	-1	8120411	8	101	110	-1	2	2	-1	4	6	2	26	1	1	3	-1	1	1	-1	1	1	1	13	3	0	13	7	4	4	-1	-1	-1	81204	11
812041103	-1	8120411	8	101	110	-1	2	3	-1	4	6	2	63	5	2	3	-1	1	5	-1	5	1	1	0	4	8	0	20	20	20	-1	-1	-1	81204	11
812041104	81204112	8120411	8	101	110	110	2	4	-1	4	6	2	11	-1	-1	1	-1	-1	1	-1	1	1	1	21	9	12	21	0	14	14	-1	-1	-1	81204	11
812041105	-1	8120411	8	101	110	-1	2	5	-1	4	6	1	4	-1	-1	3	-1	-1	1	-1	1	1	1	21	9	9	21	14	0	14	-1	-1	-1	81204	11
812041106	-1	8120411	8	101	110	-1	2	6	-1	4	6	2	1	-1	-1	3	-1	-1	1	-1	1	1	1	21	9	9	21	14	14	0	-1	-1	-1	81204	11
812041601	-1	8120416	8	101	110	-1	2	1	-1	3	3	2	23	1	2	3	-1	1	1	-1	1	1	1	14	0	14	22	-1	-1	-1	-1	-1	-1	81204	16
812041602	-1	8120416	8	101	110	-1	2	2	-1	3	3	2	25	1	2	1	2	1	1	-1	1	1	1	0	14	0	4	-1	-1	-1	-1	-1	-1	81204	16
