surveyyr	Country	Outcome	IOut	ScrType	pgrid	adnum1	ChNum	DMHSize	Sex	age	MarStat	LiveWith	MarSt2	LiveW2	WrkStat	PTWork	EverWk	NatIDG	NatIDN	NatIDU	EthGrG	EthGrN	EthGrU	RHRP	R01	R02	R03	R04	R05	R06	R07	R08	R09	R10	RelHRP	Rel01	Rel02	Rel03	Rel04	Rel05	Rel06	Rel07	Rel08	Rel09	Rel10	area	addnum	serialh	serialp	seriali
1	101	110	110	2	2	-1	2	2	2	2	-1	-1	-4	-4	-1	-1	-1	5	-1	5	12	-1	8	8	8	0	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	2	1100102	110010202	11001022
1	101	110	-1	2	1	-1	5	6	2	32	2	-1	-4	-4	3	-1	2	5	-1	5	8	-1	4	1	0	1	3	3	3	3	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	6	1100106	110010601	-1
1	101	110	-1	2	2	-1	5	6	1	35	2	-1	-4	-4	2	-1	-1	5	-1	5	8	-1	4	0	1	0	3	3	3	3	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	6	1100106	110010602	-1
1	101	110	-1	2	3	-1	5	6	1	11	-1	-1	-4	-4	1	-1	-1	5	-1	5	8	-1	4	8	8	8	0	13	13	13	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	6	1100106	110010603	-1
1	101	110	-1	2	4	-1	5	6	2	9	-1	-1	-4	-4	1	-1	-1	5	-1	5	8	-1	4	8	8	8	13	0	13	13	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	6	1100106	110010604	-1
1	101	110	110	2	5	-1	5	6	1	7	-1	-1	-4	-4	1	-1	-1	5	-1	5	8	-1	4	8	8	8	13	13	0	13	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	6	1100106	110010605	11001062
1	101	110	-1	2	6	-1	5	6	1	3	-1	-1	-4	-4	-1	-1	-1	5	-1	5	8	-1	4	8	8	8	13	13	13	0	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	6	1100106	110010606	-1
1	101	110	110	1	1	-1	-1	1	1	39	1	-1	-4	-4	2	-1	-1	5	-1	5	12	-1	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	11	1100111	110011101	11001111
1	101	110	110	2	1	-1	1	4	1	18	1	2	-4	-4	3	-1	1	1	-1	1	1	-1	1	8	0	11	8	14	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	12	1100112	110011201	11001122
1	101	110	-1	2	2	-1	1	4	1	48	2	-1	-4	-4	3	-1	1	1	-1	1	1	-1	1	1	6	0	1	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	12	1100112	110011202	-1
1	101	110	-1	2	3	-1	1	4	2	48	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	0	3	1	0	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	12	1100112	110011203	-1
1	101	110	-1	2	4	-1	1	4	1	11	-1	-1	-4	-4	1	-1	-1	1	-1	1	1	-1	1	8	14	8	8	0	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	12	1100112	110011204	-1
1	101	110	-1	2	1	-1	2	3	2	40	4	2	-4	-4	2	-1	-1	5	-1	5	1	-1	1	0	0	3	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	13	1100113	110011301	-1
1	101	110	110	2	2	-1	2	3	1	7	-1	-1	-4	-4	1	-1	-1	5	-1	5	1	-1	1	8	8	0	13	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	13	1100113	110011302	11001132
1	101	110	-1	2	3	-1	2	3	2	5	-1	-1	-4	-4	1	-1	-1	5	-1	5	1	-1	1	8	8	13	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	13	1100113	110011303	-1
1	101	110	-1	1	1	-1	2	3	2	45	3	2	-4	-4	3	-1	2	6	-1	6	15	-1	11	0	0	3	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	15	1100115	110011501	-1
1	101	110	110	1	2	-1	2	3	1	12	-1	-1	-4	-4	1	-1	-1	6	-1	6	15	-1	11	8	8	0	13	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	15	1100115	110011502	11001152
1	101	110	-1	1	3	-1	2	3	1	8	-1	-1	-4	-4	1	-1	-1	6	-1	6	15	-1	11	8	8	13	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	15	1100115	110011503	-1
1	101	110	-1	2	1	-1	4	4	2	40	1	1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	2	0	2	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	17	1100117	110011701	-1
1	101	110	-1	2	2	-1	4	4	1	40	1	1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	0	2	0	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	17	1100117	110011702	-1
1	101	110	-1	2	3	-1	4	4	2	8	-1	-1	-4	-4	1	-1	-1	1	-1	1	1	-1	1	8	8	8	0	13	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	17	1100117	110011703	-1
1	101	110	110	2	4	-1	4	4	1	5	-1	-1	-4	-4	1	-1	-1	1	-1	1	1	-1	1	8	8	8	13	0	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	17	1100117	110011704	11001172
1	101	110	110	1	1	-1	-1	5	2	24	1	2	-4	-4	2	-1	-1	6	-1	6	2	-1	1	0	0	22	22	22	22	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	18	1100118	110011801	11001181
1	101	110	-1	1	2	-1	-1	5	2	24	1	2	-4	-4	2	-1	-1	6	-1	6	2	-1	1	22	22	0	22	22	22	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	18	1100118	110011802	-1
1	101	110	-1	1	3	-1	-1	5	1	24	1	2	-4	-4	2	-1	-1	6	-1	6	2	-1	1	22	22	22	0	22	22	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	18	1100118	110011803	-1
1	101	110	-1	1	4	-1	-1	5	2	24	1	2	-4	-4	2	-1	-1	6	-1	6	2	-1	1	22	22	22	22	0	22	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	18	1100118	110011804	-1
1	101	110	-1	1	5	-1	-1	5	2	30	1	2	-4	-4	2	-1	-1	6	-1	6	2	-1	1	22	22	22	22	22	0	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	18	1100118	110011805	-1
1	101	110	110	1	1	-1	-1	1	2	70	4	-1	-4	-4	3	-1	1	6	-1	6	5	-1	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11001	26	1100126	110012601	11001261
1	101	110	-1	2	1	-1	4	5	1	34	2	-1	-4	-4	2	-1	-1	5	-1	5	14	-1	10	1	0	1	3	3	13	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	2	1100202	110020201	-1
1	101	110	-1	2	2	-1	4	5	2	34	2	-1	-4	-4	3	-1	1	5	-1	5	14	-1	10	0	1	0	3	3	3	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	2	1100202	110020202	-1
1	101	110	-1	2	3	-1	4	5	1	8	-1	-1	-4	-4	1	-1	-1	5	-1	5	14	-1	10	8	8	8	0	13	13	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	2	1100202	110020203	-1
1	101	110	110	2	4	-1	4	5	1	3	-1	-1	-4	-4	-1	-1	-1	5	-1	5	14	-1	10	8	8	8	13	0	13	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	2	1100202	110020204	11002022
1	101	110	-1	2	5	-1	4	5	2	0	-1	-1	-4	-4	-1	-1	-1	5	-1	5	14	-1	10	8	13	8	13	13	0	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	2	1100202	110020205	-1
1	101	110	-1	2	1	-1	5	8	2	32	2	-1	-4	-4	3	-1	2	5	-1	5	1	-1	1	0	0	1	3	3	3	13	3	3	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	3	1100203	110020301	-1
1	101	110	-1	2	2	-1	5	8	1	32	2	-1	-4	-4	1	2	2	5	-1	5	2	-1	1	1	1	0	3	3	3	3	3	3	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	3	1100203	110020302	-1
1	101	110	-1	2	3	-1	5	8	1	10	-1	-1	-4	-4	1	-1	-1	5	-1	5	1	-1	1	8	8	8	0	13	13	13	13	13	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	3	1100203	110020303	-1
1	101	110	-1	2	4	-1	5	8	1	8	-1	-1	-4	-4	1	-1	-1	5	-1	5	1	-1	1	8	8	8	13	0	13	13	13	13	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	3	1100203	110020304	-1
1	101	110	110	2	5	-1	5	8	1	6	-1	-1	-4	-4	1	-1	-1	5	-1	5	1	-1	1	8	8	8	13	13	0	13	13	13	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	3	1100203	110020305	11002032
1	101	110	-1	2	6	-1	5	8	1	4	-1	-1	-4	-4	-1	-1	-1	5	-1	5	1	-1	1	13	13	8	13	13	13	0	13	13	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	3	1100203	110020306	-1
1	101	110	-1	2	7	-1	5	8	2	2	-1	-1	-4	-4	-1	-1	-1	5	-1	5	1	-1	1	8	8	8	13	13	13	13	0	13	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	3	1100203	110020307	-1
1	101	110	-1	2	8	-1	5	8	2	1	-1	-1	-4	-4	-1	-1	-1	5	-1	5	1	-1	1	8	8	8	13	13	13	13	13	0	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	3	1100203	110020308	-1
1	101	110	110	1	1	-1	-1	2	1	51	2	-1	-4	-4	2	-1	-1	5	-1	5	1	-1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	11	1100211	110021101	11002111
1	101	110	-1	1	2	-1	-1	2	2	51	2	-1	-4	-4	2	-1	-1	5	-1	5	1	-1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	11	1100211	110021102	-1
1	101	110	-1	2	1	-1	4	4	1	42	2	-1	-4	-4	2	-1	-1	6	-1	6	12	-1	8	1	0	1	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	12	1100212	110021201	-1
1	101	110	-1	2	2	-1	4	4	2	39	2	-1	-4	-4	2	-1	-1	6	-1	6	12	-1	8	0	1	0	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	12	1100212	110021202	-1
1	101	110	-1	2	3	-1	4	4	1	2	-1	-1	-4	-4	-1	-1	-1	6	-1	6	12	-1	8	8	8	8	0	13	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	12	1100212	110021203	-1
1	101	110	110	2	4	-1	4	4	2	1	-1	-1	-4	-4	-1	-1	-1	6	-1	6	12	-1	8	8	8	8	13	0	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	12	1100212	110021204	11002122
1	101	110	110	1	1	-1	2	3	2	23	1	2	-4	-4	1	2	2	5	-1	5	1	-1	1	0	0	3	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	15	1100215	110021501	11002151
1	101	110	110	1	2	-1	2	3	1	5	-1	-1	-4	-4	1	-1	-1	5	-1	5	5	-1	2	8	8	0	13	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	15	1100215	110021502	11002152
1	101	110	-1	1	3	-1	2	3	1	2	-1	-1	-4	-4	-1	-1	-1	5	-1	5	5	-1	2	8	8	13	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	15	1100215	110021503	-1
1	101	110	-1	2	1	-1	3	3	2	34	2	-1	-4	-4	2	-1	-1	5	-1	5	12	-1	8	1	0	1	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	19	1100219	110021901	-1
1	101	110	-1	2	2	-1	3	3	1	34	2	-1	-4	-4	2	-1	-1	5	-1	5	12	-1	8	0	1	0	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	19	1100219	110021902	-1
1	101	110	110	2	3	-1	3	3	1	1	-1	-1	-4	-4	-1	-1	-1	6	-1	6	12	-1	8	8	8	8	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	19	1100219	110021903	11002192
1	101	110	110	1	1	-1	3	4	2	39	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	1	0	1	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	21	1100221	110022101	11002211
1	101	110	-1	1	2	-1	3	4	1	53	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	0	1	0	4	4	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	21	1100221	110022102	-1
1	101	110	110	1	3	-1	3	4	1	16	1	2	-4	-4	1	2	2	1	-1	1	1	-1	1	9	8	9	0	13	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	21	1100221	110022103	11002212
1	101	110	-1	1	4	-1	3	4	2	19	1	2	-4	-4	2	-1	-1	1	-1	1	1	-1	1	9	8	9	13	0	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11002	21	1100221	110022104	-1
1	101	110	110	1	1	-1	-1	2	1	79	2	-1	-4	-4	3	-1	1	1	-1	1	1	-1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	1	1100301	110030101	11003011
1	101	110	-1	1	2	-1	-1	2	2	76	2	-1	-4	-4	3	-1	1	1	-1	1	1	-1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	1	1100301	110030102	-1
1	101	110	-1	2	1	-1	2	4	1	29	2	-1	-4	-4	3	-1	2	6	-1	6	8	-1	4	1	0	3	1	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	6	1100306	110030601	-1
1	101	110	110	2	2	-1	2	4	2	2	-1	-1	-4	-4	-1	-1	-1	5	-1	5	8	-1	4	8	8	0	8	13	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	6	1100306	110030602	11003062
1	101	110	-1	2	3	-1	2	4	2	27	2	-1	-4	-4	3	-1	1	5	-1	5	8	-1	4	0	1	3	0	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	6	1100306	110030603	-1
1	101	110	-1	2	4	-1	2	4	2	0	-1	-1	-4	-4	-1	-1	-1	5	-1	5	8	-1	4	8	8	13	8	0	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	6	1100306	110030604	-1
1	101	110	110	1	1	-1	2	2	2	36	3	2	-4	-4	1	1	-1	5	-1	5	1	-1	1	0	0	3	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	11	1100311	110031101	11003111
1	101	110	110	1	2	-1	2	2	1	7	-1	-1	-4	-4	1	-1	-1	5	-1	5	1	-1	1	8	8	0	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	11	1100311	110031102	11003112
1	101	110	-1	2	1	-1	2	4	1	45	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	0	0	3	3	1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	13	1100313	110031301	-1
1	101	110	110	2	2	-1	2	4	2	8	-1	-1	-4	-4	1	-1	-1	1	-1	1	1	-1	1	8	8	0	13	8	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	13	1100313	110031302	11003132
1	101	110	-1	2	3	-1	2	4	1	11	-1	-1	-4	-4	1	-1	-1	1	-1	1	1	-1	1	8	8	13	0	8	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	13	1100313	110031303	-1
1	101	110	-1	2	4	-1	2	4	2	38	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	1	1	3	3	0	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	13	1100313	110031304	-1
1	101	110	110	1	1	-1	2	4	2	44	4	1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	2	0	3	2	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	16	1100316	110031601	11003161
1	101	110	110	1	2	-1	2	4	2	13	-1	-1	-4	-4	1	-1	-1	1	-1	1	1	-1	1	21	8	0	21	13	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	16	1100316	110031602	11003162
1	101	110	-1	1	3	-1	2	4	1	57	4	1	-4	-4	2	-1	-1	4	-1	4	1	-1	1	0	2	21	0	21	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	16	1100316	110031603	-1
1	101	110	-1	1	4	-1	2	4	2	15	-1	-1	-4	-4	1	-1	-1	1	-1	1	1	-1	1	21	8	13	21	0	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	16	1100316	110031604	-1
1	101	110	110	2	1	-1	1	3	2	16	1	2	-4	-4	1	2	2	5	-1	5	1	-1	1	8	0	8	8	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	20	1100320	110032001	11003202
1	101	110	-1	2	2	-1	1	3	1	45	2	-1	-4	-4	2	-1	-1	5	-1	5	1	-1	1	0	3	0	1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	20	1100320	110032002	-1
1	101	110	-1	2	3	-1	1	3	2	46	2	-1	-4	-4	2	-1	-1	5	-1	5	1	-1	1	1	3	1	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	20	1100320	110032003	-1
1	101	110	110	1	1	-1	-1	3	2	20	1	2	-4	-4	1	2	2	1	-1	1	1	-1	1	8	0	8	8	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	25	1100325	110032501	11003251
1	101	110	-1	1	2	-1	-1	3	1	58	2	-1	-4	-4	3	-1	1	1	-1	1	1	-1	1	0	3	0	1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	25	1100325	110032502	-1
1	101	110	-1	1	3	-1	-1	3	2	60	2	-1	-4	-4	3	-1	1	1	-1	1	1	-1	1	1	3	1	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	25	1100325	110032503	-1
1	101	110	110	1	1	-1	-1	3	2	58	2	-1	-4	-4	2	-1	-1	2	-1	2	1	-1	1	1	0	1	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	26	1100326	110032601	11003261
1	101	110	-1	1	2	-1	-1	3	1	53	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	0	1	0	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	26	1100326	110032602	-1
1	101	110	-1	1	3	-1	-1	3	2	20	1	2	-4	-4	1	1	-1	1	-1	1	1	-1	1	8	8	8	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11003	26	1100326	110032603	-1
1	101	110	-1	2	1	-1	3	3	2	62	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	1	0	1	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11004	2	1100402	110040201	-1
1	101	110	-1	2	2	-1	3	3	1	45	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	0	1	0	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11004	2	1100402	110040202	-1
1	101	110	110	2	3	-1	3	3	2	16	1	2	-4	-4	1	1	-1	1	-1	1	1	-1	1	8	8	8	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11004	2	1100402	110040203	11004022
1	101	110	-1	2	1	-1	4	5	2	41	2	-1	-4	-4	2	-1	-1	6	-1	6	2	-1	1	1	0	1	3	3	13	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11004	5	1100405	110040501	-1
1	101	110	-1	2	2	-1	4	5	1	42	2	-1	-4	-4	2	-1	-1	6	-1	6	2	-1	1	0	1	0	13	3	3	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11004	5	1100405	110040502	-1
1	101	110	-1	2	3	-1	4	5	1	18	1	2	-4	-4	1	1	-1	6	-1	6	2	-1	1	13	8	13	0	13	13	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11004	5	1100405	110040503	-1
1	101	110	110	2	4	-1	4	5	2	11	-1	-1	-4	-4	1	-1	-1	6	-1	6	2	-1	1	8	8	8	13	0	13	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11004	5	1100405	110040504	11004052
1	101	110	-1	2	5	-1	4	5	1	8	-1	-1	-4	-4	1	-1	-1	6	-1	6	2	-1	1	8	13	8	13	13	0	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11004	5	1100405	110040505	-1
1	101	110	110	1	1	-1	-1	2	2	58	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11004	7	1100407	110040701	11004071
1	101	110	-1	1	2	-1	-1	2	1	62	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11004	7	1100407	110040702	-1
1	101	110	110	1	1	-1	-1	1	2	51	4	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11004	11	1100411	110041101	11004111
1	101	110	110	1	1	-1	-1	1	2	64	4	-1	-4	-4	3	-1	1	1	-1	1	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11004	15	1100415	110041501	11004151
1	101	110	110	1	1	-1	-1	1	1	36	4	-1	-4	-4	1	2	1	1	-1	1	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11004	21	1100421	110042101	11004211
1	101	110	-1	2	1	-1	3	4	2	37	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	1	0	1	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11004	24	1100424	110042401	-1
1	101	110	-1	2	2	-1	3	4	1	39	2	-1	-4	-4	2	-1	-1	1	-1	1	1	-1	1	0	1	0	3	3	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11004	24	1100424	110042402	-1
1	101	110	110	2	3	-1	3	4	1	9	-1	-1	-4	-4	1	-1	-1	1	-1	1	1	-1	1	8	8	8	0	13	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11004	24	1100424	110042403	11004242
1	101	110	-1	2	4	-1	3	4	1	7	-1	-1	-4	-4	1	-1	-1	1	-1	1	1	-1	1	8	8	8	13	0	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11004	24	1100424	110042404	-1
1	101	110	-1	2	1	-1	3	3	2	29	2	-1	-4	-4	2	-1	-1	6	-1	6	7	-1	3	1	0	1	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11005	4	1100504	110050401	-1
1	101	110	-1	2	2	-1	3	3	1	34	2	-1	-4	-4	2	-1	-1	6	-1	6	7	-1	3	0	1	0	3	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11005	4	1100504	110050402	-1
1	101	110	110	2	3	-1	3	3	2	1	-1	-1	-4	-4	-1	-1	-1	6	-1	6	7	-1	3	8	8	8	0	-1	-1	-1	-1	-1	-1	-1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	11005	4	1100504	110050403	11005042
