seriali	serialh	surveyyr	Outcome	IOut	ScrType	DMHSize7	Sex	AgeR	MarSt2_r	LiveW2	WrkStat	PTWork	EverWk	natidgby5_r	natidniy5_r	natiduky5	ethgrp5	ethgrp2	RelHRPr	Rel01r	Rel02r	Rel03r	Rel04r	Rel05r	Rel06r	Rel07r	Country
901009046	90100904	9	110	-1	1	6	1	4	-1	-1	3	-1	-1	-1	3	5	1	1	3	3	3	4	4	4	0	-1	401
901009101	90100910	9	110	110	1	5	1	37	2	-1	2	-1	-1	-1	1	6	1	1	0	0	1	2	4	2	-1	-1	401
901009102	90100910	9	110	-1	1	5	2	37	2	-1	2	-1	-1	-1	1	6	1	1	1	1	0	2	2	2	-1	-1	401
901009103	90100910	9	110	110	1	5	1	8	-1	-1	1	-1	-1	-1	1	6	1	1	3	3	3	0	4	4	-1	-1	401
901009104	90100910	9	110	-1	1	5	1	7	-1	-1	1	-1	-1	-1	1	6	1	1	4	4	3	4	0	4	-1	-1	401
901009105	90100910	9	110	-1	1	5	2	4	-1	-1	3	-1	-1	-1	1	6	1	1	3	3	3	4	4	0	-1	-1	401
901009141	90100914	9	110	-1	2	5	1	37	2	-1	2	-1	-1	-1	1	6	1	1	0	0	1	2	2	2	-1	-1	401
901009142	90100914	9	110	-1	2	5	2	39	2	-1	2	-1	-1	-1	1	6	1	1	1	1	0	2	2	2	-1	-1	401
901009143	90100914	9	110	-1	2	5	2	8	-1	-1	1	-1	-1	-1	1	6	1	1	3	3	3	0	4	4	-1	-1	401
901009144	90100914	9	110	110	2	5	1	6	-1	-1	1	-1	-1	-1	1	6	1	1	3	3	3	4	0	4	-1	-1	401
901009145	90100914	9	110	-1	2	5	1	4	-1	-1	3	-1	-1	-1	1	6	1	1	3	3	3	4	4	0	-1	-1	401
901009181	90100918	9	110	-1	2	5	1	41	2	-1	2	-1	-1	-1	3	1	1	1	0	0	1	2	2	2	-1	-1	401
901009182	90100918	9	110	-1	2	5	2	42	2	-1	2	-1	-1	-1	1	6	1	1	1	1	0	2	2	2	-1	-1	401
901009183	90100918	9	110	-1	2	5	1	13	-1	-1	1	-1	-1	-1	1	6	1	1	3	3	3	0	4	4	-1	-1	401
901009184	90100918	9	110	-1	2	5	2	12	-1	-1	1	-1	-1	-1	1	6	1	1	3	3	3	4	0	4	-1	-1	401
901009185	90100918	9	110	110	2	5	2	7	-1	-1	1	-1	-1	-1	1	6	1	1	3	3	3	4	4	0	-1	-1	401
901009191	90100919	9	110	-1	2	5	1	61	2	-1	2	-1	-1	-1	3	5	1	1	0	0	1	2	2	2	-1	-1	401
901009192	90100919	9	110	-1	2	5	2	34	2	-1	2	-1	-1	-1	3	5	1	1	1	1	0	2	2	2	-1	-1	401
901009193	90100919	9	110	-1	2	5	2	12	-1	-1	1	-1	-1	-1	3	5	1	1	3	3	3	0	4	4	-1	-1	401
901009194	90100919	9	110	110	2	5	2	10	-1	-1	1	-1	-1	-1	3	5	1	1	3	3	3	4	0	4	-1	-1	401
901009195	90100919	9	110	-1	2	5	2	4	-1	-1	3	-1	-1	-1	3	5	1	1	3	3	3	4	4	0	-1	-1	401
901009211	90100921	9	110	-1	2	4	1	54	2	-1	2	-1	-1	-1	4	6	1	1	0	0	1	2	2	-1	-1	-1	401
901009212	90100921	9	110	-1	2	4	2	48	2	-1	3	-1	2	-1	4	6	1	1	1	1	0	2	2	-1	-1	-1	401
901009213	90100921	9	110	110	2	4	1	5	-1	-1	1	-1	-1	-1	3	5	1	1	3	3	3	0	4	-1	-1	-1	401
901009214	90100921	9	110	-1	2	4	2	5	-1	-1	1	-1	-1	-1	3	5	1	1	3	3	3	4	0	-1	-1	-1	401
901009231	90100923	9	110	110	1	1	1	63	1	-1	3	-1	1	-1	3	5	1	1	0	0	-1	-1	-1	-1	-1	-1	401
901009251	90100925	9	110	-1	1	4	1	40	2	-1	2	-1	-1	-1	3	5	1	1	0	0	1	2	2	-1	-1	-1	401
901009252	90100925	9	110	110	1	4	2	44	2	-1	3	-1	1	-1	3	5	1	1	1	1	0	2	2	-1	-1	-1	401
901009253	90100925	9	110	110	1	4	1	13	-1	-1	1	-1	-1	-1	3	5	1	1	3	3	3	0	4	-1	-1	-1	401
901009254	90100925	9	110	-1	1	4	2	9	-1	-1	1	-1	-1	-1	3	5	1	1	3	3	3	4	0	-1	-1	-1	401
901009281	90100928	9	110	-1	1	4	1	42	2	-1	2	-1	-1	-1	3	5	1	1	0	0	1	2	2	-1	-1	-1	401
901009282	90100928	9	110	110	1	4	2	43	2	-1	2	-1	-1	-1	3	5	1	1	1	1	0	2	2	-1	-1	-1	401
901009283	90100928	9	110	-1	1	4	1	13	-1	-1	1	-1	-1	-1	3	5	1	1	3	3	3	0	4	-1	-1	-1	401
901009284	90100928	9	110	110	1	4	2	7	-1	-1	1	-1	-1	-1	3	5	1	1	3	3	3	4	0	-1	-1	-1	401
901010091	90101009	9	110	110	1	2	2	39	1	2	3	-1	2	5	-1	6	4	2	0	0	2	-1	-1	-1	-1	-1	101
901010092	90101009	9	110	110	1	2	1	10	-1	-1	1	-1	-1	5	-1	6	4	2	3	3	0	-1	-1	-1	-1	-1	101
901010101	90101010	9	110	110	1	1	2	32	1	-1	3	-1	1	4	-1	5	1	1	0	0	-1	-1	-1	-1	-1	-1	101
901010111	90101011	9	110	-1	2	3	2	47	2	-1	2	-1	-1	4	-1	5	5	2	0	0	1	2	-1	-1	-1	-1	101
901010112	90101011	9	110	-1	2	3	1	52	2	-1	2	-1	-1	4	-1	5	5	2	1	1	0	2	-1	-1	-1	-1	101
901010113	90101011	9	110	110	2	3	1	17	1	2	1	2	2	4	-1	5	5	2	3	3	3	0	-1	-1	-1	-1	101
901010121	90101012	9	110	-1	2	4	2	37	2	-1	2	-1	-1	4	-1	5	3	2	1	0	1	2	2	-1	-1	-1	101
901010122	90101012	9	110	-1	2	4	1	41	2	-1	2	-1	-1	4	-1	5	3	2	0	1	0	2	2	-1	-1	-1	101
901010123	90101012	9	110	110	2	4	1	7	-1	-1	1	-1	-1	4	-1	5	3	2	3	3	3	0	4	-1	-1	-1	101
901010124	90101012	9	110	-1	2	4	2	 	-1	-1	3	-1	-1	4	-1	5	3	2	3	3	3	4	0	-1	-1	-1	101
901010131	90101013	9	110	-1	1	2	1	85	2	-1	3	-1	1	1	-1	1	1	1	0	0	1	-1	-1	-1	-1	-1	101
901010132	90101013	9	110	110	1	2	2	85	2	-1	3	-1	1	1	-1	1	1	1	1	1	0	-1	-1	-1	-1	-1	101
901010151	90101015	9	110	-1	2	7	1	29	2	-1	2	-1	-1	5	-1	6	1	1	0	0	1	4	4	2	4	4	101
901010152	90101015	9	110	-1	2	7	2	27	2	-1	3	-1	1	5	-1	6	1	1	1	1	0	4	4	2	2	2	101
901010153	90101015	9	110	-1	2	7	2	28	1	2	2	-1	-1	5	-1	6	1	1	4	4	4	0	4	5	5	5	101
901010154	90101015	9	110	-1	2	7	1	29	1	2	2	-1	-1	5	-1	6	1	1	4	4	4	4	0	5	5	5	101
901010155	90101015	9	110	-1	2	7	1	3	-1	-1	3	-1	-1	4	-1	5	1	1	3	3	3	5	5	0	4	4	101
901010156	90101015	9	110	-1	2	7	1	2	-1	-1	3	-1	-1	4	-1	5	1	1	4	4	3	5	5	4	0	4	101
901010157	90101015	9	110	-1	2	7	1	 	-1	-1	3	-1	-1	4	-1	5	1	1	4	4	3	5	5	4	4	0	101
901010158	90101015	9	110	110	2	7	2	5	-1	-1	1	-1	-1	5	-1	4	1	1	4	4	3	5	5	4	4	4	101
901010161	90101016	9	110	-1	2	5	1	37	2	-1	2	-1	-1	4	-1	5	4	2	0	0	1	2	2	2	-1	-1	101
901010162	90101016	9	110	-1	2	5	2	36	2	-1	3	-1	1	4	-1	5	4	2	1	1	0	2	2	2	-1	-1	101
901010163	90101016	9	110	-1	2	5	1	7	-1	-1	1	-1	-1	4	-1	5	4	2	3	3	3	0	4	4	-1	-1	101
901010164	90101016	9	110	110	2	5	2	3	-1	-1	3	-1	-1	4	-1	5	4	2	3	3	3	4	0	4	-1	-1	101
901010165	90101016	9	110	-1	2	5	2	1	-1	-1	3	-1	-1	4	-1	5	4	2	3	3	3	4	4	0	-1	-1	101
901010221	90101022	9	110	-1	2	3	1	41	2	-1	2	-1	-1	5	-1	6	4	2	0	0	1	2	-1	-1	-1	-1	101
901010222	90101022	9	110	-1	2	3	2	41	2	-1	2	-1	-1	5	-1	6	4	2	1	1	0	2	-1	-1	-1	-1	101
901010223	90101022	9	110	110	2	3	2	10	-1	-1	1	-1	-1	5	-1	6	4	2	3	3	3	0	-1	-1	-1	-1	101
901010231	90101023	9	110	110	1	5	1	45	2	-1	2	-1	-1	4	-1	5	4	2	0	0	1	2	2	2	-1	-1	101
901010232	90101023	9	110	-1	1	5	2	44	2	-1	2	-1	-1	4	-1	5	4	2	1	1	0	2	2	2	-1	-1	101
901010233	90101023	9	110	110	1	5	2	17	1	2	1	2	2	4	-1	5	4	2	3	3	3	0	4	4	-1	-1	101
901010234	90101023	9	110	-1	1	5	1	14	-1	-1	1	-1	-1	4	-1	5	4	2	3	3	3	4	0	4	-1	-1	101
901010235	90101023	9	110	-1	1	5	2	8	-1	-1	1	-1	-1	4	-1	5	4	2	3	3	3	4	4	0	-1	-1	101
901010281	90101028	9	110	110	1	2	2	80	5	2	3	-1	1	1	-1	1	1	1	0	0	2	-1	-1	-1	-1	-1	101
901010282	90101028	9	110	-1	1	2	1	51	1	2	2	-1	-1	1	-1	1	1	1	3	3	0	-1	-1	-1	-1	-1	101
901011011	90101101	9	110	-1	1	4	1	50	2	-1	2	-1	-1	1	-1	1	1	1	0	0	1	2	2	-1	-1	-1	101
901011012	90101101	9	110	110	1	4	2	49	2	-1	2	-1	-1	5	-1	6	1	1	1	1	0	2	2	-1	-1	-1	101
901011013	90101101	9	110	-1	1	4	2	11	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	0	4	-1	-1	-1	101
901011014	90101101	9	110	110	1	4	1	9	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	4	0	-1	-1	-1	101
901011021	90101102	9	110	110	1	1	1	74	4	-1	3	-1	1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	101
901011071	90101107	9	110	-1	2	4	2	40	2	-1	2	-1	-1	4	-1	5	1	1	1	0	1	2	2	-1	-1	-1	101
901011072	90101107	9	110	-1	2	4	1	48	2	-1	2	-1	-1	4	-1	5	1	1	0	1	0	2	2	-1	-1	-1	101
901011073	90101107	9	110	110	2	4	2	6	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	3	0	4	-1	-1	-1	101
901011074	90101107	9	110	-1	2	4	1	1	-1	-1	3	-1	-1	4	-1	5	1	1	3	3	3	4	0	-1	-1	-1	101
901011081	90101108	9	110	-1	2	4	2	27	2	-1	3	-1	1	1	-1	1	1	1	1	0	1	2	2	-1	-1	-1	101
901011082	90101108	9	110	-1	2	4	1	28	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	2	2	-1	-1	-1	101
901011083	90101108	9	110	-1	2	4	2	6	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	0	4	-1	-1	-1	101
901011084	90101108	9	110	110	2	4	1	1	-1	-1	3	-1	-1	1	-1	1	1	1	3	3	3	4	0	-1	-1	-1	101
901011091	90101109	9	110	110	1	1	2	85	5	-1	3	-1	1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	101
901011241	90101124	9	110	-1	1	4	2	31	1	1	1	2	1	1	-1	1	1	1	1	0	1	2	2	-1	-1	-1	101
901011242	90101124	9	110	110	1	4	1	28	1	1	2	-1	-1	1	-1	1	1	1	0	1	0	2	2	-1	-1	-1	101
901011243	90101124	9	110	110	1	4	2	9	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	0	4	-1	-1	-1	101
901011244	90101124	9	110	-1	1	4	2	 	-1	-1	3	-1	-1	1	-1	1	1	1	3	3	3	4	0	-1	-1	-1	101
901012011	90101201	9	110	110	1	4	2	28	1	2	3	-1	2	-1	1	6	1	1	0	0	2	2	2	-1	-1	-1	401
901012012	90101201	9	110	110	1	4	2	2	-1	-1	3	-1	-1	-1	1	6	1	1	3	3	0	4	4	-1	-1	-1	401
901012013	90101201	9	110	-1	1	4	1	1	-1	-1	3	-1	-1	-1	1	6	1	1	3	3	4	0	4	-1	-1	-1	401
901012014	90101201	9	110	-1	1	4	2	 	-1	-1	3	-1	-1	-1	1	6	1	1	3	3	4	4	0	-1	-1	-1	401
901012101	90101210	9	110	110	1	3	2	22	1	2	3	-1	2	-1	1	6	1	1	0	0	2	2	-1	-1	-1	-1	401
901012102	90101210	9	110	-1	1	3	1	1	-1	-1	3	-1	-1	-1	1	6	1	1	3	3	0	4	-1	-1	-1	-1	401
901012103	90101210	9	110	-1	1	3	2	 	-1	-1	3	-1	-1	-1	1	6	1	1	3	3	4	0	-1	-1	-1	-1	401
901012131	90101213	9	110	110	1	3	1	38	2	-1	2	-1	-1	-1	2	4	1	1	0	0	1	2	-1	-1	-1	-1	401
901012132	90101213	9	110	-1	1	3	2	35	2	-1	2	-1	-1	-1	2	4	1	1	1	1	0	2	-1	-1	-1	-1	401
901012133	90101213	9	110	-1	1	3	1	1	-1	-1	3	-1	-1	-1	2	4	1	1	3	3	3	0	-1	-1	-1	-1	401
901012171	90101217	9	110	-1	2	5	1	43	2	-1	3	-1	1	-1	1	6	1	1	0	0	1	2	2	2	-1	-1	401
901012172	90101217	9	110	-1	2	5	2	45	2	-1	3	-1	1	-1	1	6	1	1	1	1	0	2	2	2	-1	-1	401
901012173	90101217	9	110	110	2	5	1	14	-1	-1	1	-1	-1	-1	1	6	1	1	3	3	3	0	4	4	-1	-1	401
901012174	90101217	9	110	-1	2	5	1	12	-1	-1	1	-1	-1	-1	1	6	1	1	3	3	3	4	0	4	-1	-1	401
901012175	90101217	9	110	-1	2	5	1	6	-1	-1	1	-1	-1	-1	1	6	1	1	3	3	3	4	4	0	-1	-1	401
901012181	90101218	9	110	-1	2	4	1	54	2	-1	2	-1	-1	-1	1	6	1	1	1	0	1	2	2	-1	-1	-1	401
901012182	90101218	9	110	-1	2	4	2	49	2	-1	2	-1	-1	-1	1	6	1	1	0	1	0	2	2	-1	-1	-1	401
901012183	90101218	9	110	-1	2	4	1	25	1	2	2	-1	-1	-1	1	6	1	1	3	3	3	0	4	-1	-1	-1	401
901012184	90101218	9	110	110	2	4	2	14	-1	-1	1	-1	-1	-1	1	6	1	1	3	3	3	4	0	-1	-1	-1	401
901012241	90101224	9	110	110	1	1	2	58	4	-1	3	-1	1	-1	3	5	1	1	0	0	-1	-1	-1	-1	-1	-1	401
901012251	90101225	9	110	-1	1	4	1	45	2	-1	2	-1	-1	-1	1	6	1	1	0	0	1	2	2	-1	-1	-1	401
901012252	90101225	9	110	110	1	4	2	44	2	-1	2	-1	-1	-1	1	6	1	1	1	1	0	2	2	-1	-1	-1	401
901012253	90101225	9	110	110	1	4	2	18	1	2	1	2	2	-1	1	6	1	1	3	3	3	0	4	-1	-1	-1	401
901012254	90101225	9	110	-1	1	4	2	17	1	2	1	2	2	-1	1	6	1	1	3	3	3	4	0	-1	-1	-1	401
901012261	90101226	9	110	-1	2	6	1	41	2	-1	2	-1	-1	-1	3	5	1	1	0	0	1	2	2	2	2	-1	401
901012262	90101226	9	110	-1	2	6	2	39	2	-1	3	-1	1	-1	4	6	1	1	1	1	0	2	2	2	2	-1	401
901012263	90101226	9	110	-1	2	6	1	15	-1	-1	1	-1	-1	-1	3	5	1	1	3	3	3	0	4	4	4	-1	401
901012264	90101226	9	110	110	2	6	1	13	-1	-1	1	-1	-1	-1	3	5	1	1	3	3	3	4	0	4	4	-1	401
901012265	90101226	9	110	-1	2	6	2	12	-1	-1	1	-1	-1	-1	3	5	1	1	3	3	3	4	4	0	4	-1	401
901012266	90101226	9	110	-1	2	6	1	9	-1	-1	1	-1	-1	-1	3	5	1	1	3	3	3	4	4	4	0	-1	401
901012271	90101227	9	110	-1	2	3	1	51	2	-1	2	-1	-1	-1	3	5	1	1	0	0	1	2	-1	-1	-1	-1	401
901012272	90101227	9	110	-1	2	3	2	49	2	-1	2	-1	-1	-1	3	5	1	1	1	1	0	2	-1	-1	-1	-1	401
901012273	90101227	9	110	110	2	3	2	14	-1	-1	1	-1	-1	-1	3	5	1	1	3	3	3	0	-1	-1	-1	-1	401
901013011	90101301	9	110	110	1	2	2	45	3	2	2	-1	-1	4	-1	5	1	1	0	0	2	-1	-1	-1	-1	-1	101
901013012	90101301	9	110	110	1	2	1	8	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	0	-1	-1	-1	-1	-1	101
901013061	90101306	9	110	-1	2	4	2	42	2	-1	2	-1	-1	4	-1	5	1	1	1	0	1	2	2	-1	-1	-1	101
901013062	90101306	9	110	-1	2	4	1	42	2	-1	2	-1	-1	4	-1	5	1	1	0	1	0	2	2	-1	-1	-1	101
901013063	90101306	9	110	110	2	4	2	14	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	3	0	4	-1	-1	-1	101
901013064	90101306	9	110	-1	2	4	2	11	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	3	4	0	-1	-1	-1	101
901013121	90101312	9	110	-1	2	4	2	38	2	-1	2	-1	-1	1	-1	1	1	1	1	0	1	2	2	-1	-1	-1	101
901013122	90101312	9	110	-1	2	4	1	43	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	2	2	-1	-1	-1	101
901013123	90101312	9	110	110	2	4	2	12	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	0	4	-1	-1	-1	101
901013124	90101312	9	110	-1	2	4	2	8	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	4	0	-1	-1	-1	101
901013131	90101313	9	110	110	1	2	2	46	1	2	2	-1	-1	1	-1	1	1	1	0	0	2	-1	-1	-1	-1	-1	101
901013132	90101313	9	110	110	1	2	2	11	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	0	-1	-1	-1	-1	-1	101
901013241	90101324	9	110	-1	1	4	1	63	2	-1	2	-1	-1	1	-1	1	1	1	0	0	1	2	2	-1	-1	-1	101
901013242	90101324	9	110	110	1	4	2	52	2	-1	2	-1	-1	1	-1	1	1	1	1	1	0	2	2	-1	-1	-1	101
901013243	90101324	9	110	-1	1	4	2	21	1	2	2	-1	-1	1	-1	1	1	1	3	3	3	0	4	-1	-1	-1	101
901013244	90101324	9	110	110	1	4	1	14	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	4	0	-1	-1	-1	101
901013281	90101328	9	110	-1	1	2	2	66	2	-1	3	-1	1	4	-1	5	1	1	1	0	1	-1	-1	-1	-1	-1	101
901013282	90101328	9	110	110	1	2	1	69	2	-1	2	-1	-1	4	-1	5	1	1	0	1	0	-1	-1	-1	-1	-1	101
901014021	90101402	9	110	110	1	2	1	80	2	-1	3	-1	1	4	-1	5	1	1	0	0	1	-1	-1	-1	-1	-1	101
901014022	90101402	9	110	-1	1	2	2	75	2	-1	3	-1	1	4	-1	5	1	1	1	1	0	-1	-1	-1	-1	-1	101
901014061	90101406	9	110	-1	2	4	2	38	2	-1	3	-1	1	1	-1	1	1	1	1	0	1	2	2	-1	-1	-1	101
901014062	90101406	9	110	-1	2	4	1	43	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	2	2	-1	-1	-1	101
901014063	90101406	9	110	-1	2	4	2	7	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	0	4	-1	-1	-1	101
901014064	90101406	9	110	110	2	4	1	4	-1	-1	3	-1	-1	1	-1	1	1	1	3	3	3	4	0	-1	-1	-1	101
901014091	90101409	9	110	110	1	4	2	36	2	-1	2	-1	-1	4	-1	5	1	1	1	0	1	2	2	-1	-1	-1	101
901014092	90101409	9	110	-1	1	4	1	41	2	-1	2	-1	-1	4	-1	5	1	1	0	1	0	2	2	-1	-1	-1	101
901014093	90101409	9	110	110	1	4	1	10	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	3	0	4	-1	-1	-1	101
901014094	90101409	9	110	-1	1	4	2	5	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	3	4	0	-1	-1	-1	101
901014231	90101423	9	110	110	1	2	2	64	2	-1	3	-1	1	1	-1	1	1	1	1	0	1	-1	-1	-1	-1	-1	101
901014232	90101423	9	110	-1	1	2	2	64	2	-1	3	-1	1	1	-1	1	1	1	0	1	0	-1	-1	-1	-1	-1	101
901014251	90101425	9	110	-1	1	2	2	58	2	-1	3	-1	1	4	-1	5	1	1	0	0	1	-1	-1	-1	-1	-1	101
901014252	90101425	9	110	110	1	2	1	58	2	-1	3	-1	1	4	-1	5	1	1	1	1	0	-1	-1	-1	-1	-1	101
901014281	90101428	9	110	110	1	2	2	67	2	-1	3	-1	1	1	-1	1	1	1	1	0	1	-1	-1	-1	-1	-1	101
901014282	90101428	9	110	-1	1	2	1	66	2	-1	3	-1	1	1	-1	1	1	1	0	1	0	-1	-1	-1	-1	-1	101
901101041	90110104	9	110	110	1	4	2	27	1	2	2	-1	-1	2	-1	2	1	1	3	0	3	3	2	-1	-1	-1	301
901101042	90110104	9	110	-1	1	4	2	55	2	-1	3	-1	1	2	-1	2	1	1	0	2	0	1	5	-1	-1	-1	301
901101043	90110104	9	110	-1	1	4	1	48	2	-1	2	-1	-1	2	-1	2	1	1	1	2	1	0	5	-1	-1	-1	301
901101044	90110104	9	110	110	1	4	2	8	-1	-1	1	-1	-1	2	-1	2	1	1	5	3	5	5	0	-1	-1	-1	301
901101091	90110109	9	110	110	1	1	1	77	3	-1	3	-1	1	2	-1	2	1	1	0	0	-1	-1	-1	-1	-1	-1	301
901101131	90110113	9	110	110	1	5	1	45	2	-1	2	-1	-1	2	-1	2	1	1	0	0	1	2	2	2	-1	-1	301
901101132	90110113	9	110	-1	1	5	2	46	2	-1	2	-1	-1	2	-1	2	1	1	1	1	0	2	2	2	-1	-1	301
901101133	90110113	9	110	-1	1	5	2	18	1	2	2	-1	-1	1	-1	1	1	1	3	3	3	0	4	4	-1	-1	301
901101134	90110113	9	110	-1	1	5	2	16	1	2	1	2	2	2	-1	2	1	1	3	3	3	4	0	4	-1	-1	301
901101135	90110113	9	110	110	1	5	1	9	-1	-1	1	-1	-1	2	-1	2	1	1	3	3	3	4	4	0	-1	-1	301
901101231	90110123	9	110	110	1	1	2	72	1	-1	3	-1	2	2	-1	2	1	1	0	0	-1	-1	-1	-1	-1	-1	301
901101241	90110124	9	110	110	1	2	1	27	2	-1	2	-1	-1	4	-1	5	1	1	0	0	1	-1	-1	-1	-1	-1	301
901101242	90110124	9	110	-1	1	2	2	26	2	-1	2	-1	-1	4	-1	5	1	1	1	1	0	-1	-1	-1	-1	-1	301
901101281	90110128	9	110	110	1	1	2	74	4	-1	3	-1	1	2	-1	2	1	1	0	0	-1	-1	-1	-1	-1	-1	301
901102011	90110201	9	110	110	1	3	2	70	5	2	3	-1	1	5	-1	6	4	2	2	0	2	2	-1	-1	-1	-1	101
901102012	90110201	9	110	-1	1	3	2	49	1	2	3	-1	1	5	-1	6	4	2	4	3	0	4	-1	-1	-1	-1	101
901102013	90110201	9	110	-1	1	3	1	46	1	2	2	-1	-1	4	-1	5	4	2	0	3	4	0	-1	-1	-1	-1	101
901102021	90110202	9	110	-1	1	3	2	54	2	-1	2	-1	-1	5	-1	6	4	2	1	0	1	2	-1	-1	-1	-1	101
901102022	90110202	9	110	110	1	3	1	58	2	-1	2	-1	-1	5	-1	6	4	2	0	1	0	2	-1	-1	-1	-1	101
901102023	90110202	9	110	110	1	3	2	17	1	2	1	1	-1	5	-1	6	4	2	3	3	3	0	-1	-1	-1	-1	101
901102041	90110204	9	110	-1	1	5	1	51	2	-1	2	-1	-1	4	-1	5	4	2	0	0	1	2	2	3	-1	-1	101
901102042	90110204	9	110	-1	1	5	2	48	2	-1	3	-1	1	4	-1	5	4	2	1	1	0	2	2	5	-1	-1	101
901102043	90110204	9	110	110	1	5	1	28	1	2	2	-1	-1	4	-1	5	4	2	3	3	3	0	4	5	-1	-1	101
901102044	90110204	9	110	-1	1	5	1	27	1	2	3	-1	2	4	-1	5	4	2	3	3	3	4	0	5	-1	-1	101
901102045	90110204	9	110	-1	1	5	2	85	5	2	3	-1	2	4	-1	5	4	2	2	2	5	5	5	0	-1	-1	101
901102101	90110210	9	110	110	1	4	2	40	2	-1	2	-1	-1	4	-1	5	4	2	0	0	1	2	2	-1	-1	-1	101
901102102	90110210	9	110	-1	1	4	1	45	2	-1	2	-1	-1	4	-1	5	4	2	1	1	0	2	2	-1	-1	-1	101
901102103	90110210	9	110	110	1	4	1	6	-1	-1	1	-1	-1	4	-1	5	4	2	3	3	3	0	4	-1	-1	-1	101
901102104	90110210	9	110	-1	1	4	2	4	-1	-1	3	-1	-1	4	-1	5	4	2	3	3	3	4	0	-1	-1	-1	101
901102111	90110211	9	110	-1	2	4	2	30	2	-1	3	-1	2	5	-1	6	1	1	1	0	1	2	2	-1	-1	-1	101
901102112	90110211	9	110	-1	2	4	1	38	2	-1	2	-1	-1	5	-1	6	1	1	0	1	0	2	2	-1	-1	-1	101
901102113	90110211	9	110	-1	2	4	1	3	-1	-1	3	-1	-1	4	-1	5	1	1	3	3	3	0	4	-1	-1	-1	101
901102114	90110211	9	110	110	2	4	1	1	-1	-1	3	-1	-1	4	-1	5	1	1	3	3	3	4	0	-1	-1	-1	101
901102171	90110217	9	110	-1	2	4	1	39	2	-1	2	-1	-1	5	-1	6	1	1	0	0	1	2	2	-1	-1	-1	101
901102172	90110217	9	110	-1	2	4	2	36	2	-1	3	-1	2	5	-1	6	1	1	1	1	0	2	2	-1	-1	-1	101
901102173	90110217	9	110	110	2	4	2	3	-1	-1	3	-1	-1	4	-1	5	1	1	3	3	3	0	4	-1	-1	-1	101
901102174	90110217	9	110	-1	2	4	1	 	-1	-1	3	-1	-1	4	-1	5	1	1	3	3	3	4	0	-1	-1	-1	101
901102271	90110227	9	110	-1	2	5	2	30	1	2	2	-1	-1	1	-1	1	3	2	3	0	3	4	4	2	-1	-1	101
901102272	90110227	9	110	-1	2	5	2	61	4	2	3	-1	1	4	-1	5	3	2	0	2	0	2	2	5	-1	-1	101
901102273	90110227	9	110	-1	2	5	2	31	1	2	2	-1	-1	4	-1	5	3	2	3	4	3	0	4	5	-1	-1	101
901102274	90110227	9	110	-1	2	5	1	27	1	2	2	-1	-1	4	-1	5	3	2	3	4	3	4	0	5	-1	-1	101
901102275	90110227	9	110	110	2	5	2	3	-1	-1	3	-1	-1	1	-1	1	3	2	5	3	5	5	5	0	-1	-1	101
901103011	90110301	9	110	110	1	4	2	31	1	1	2	-1	-1	2	-1	2	1	1	1	0	1	2	2	-1	-1	-1	301
901103012	90110301	9	110	-1	1	4	1	34	1	1	2	-1	-1	2	-1	2	1	1	0	1	0	2	2	-1	-1	-1	301
901103013	90110301	9	110	110	1	4	2	7	-1	-1	1	-1	-1	2	-1	2	1	1	3	3	3	0	4	-1	-1	-1	301
901103014	90110301	9	110	-1	1	4	2	3	-1	-1	3	-1	-1	1	-1	1	1	1	3	3	3	4	0	-1	-1	-1	301
901103021	90110302	9	110	110	1	2	2	67	2	-1	3	-1	1	2	-1	2	1	1	1	0	1	-1	-1	-1	-1	-1	301
901103022	90110302	9	110	-1	1	2	1	69	2	-1	3	-1	1	2	-1	2	1	1	0	1	0	-1	-1	-1	-1	-1	301
901103061	90110306	9	110	-1	2	3	2	21	1	2	3	-1	2	2	-1	2	1	1	0	0	2	2	-1	-1	-1	-1	301
901103062	90110306	9	110	110	2	3	1	3	-1	-1	3	-1	-1	2	-1	2	1	1	3	3	0	4	-1	-1	-1	-1	301
