surveyyr	country	Outcome	IOut	ScrType	pgrid	adnum1	ChNum	DMHSize	Sex	age	MarSt2	LiveW2	WrkStat	PTWork	EverWk	natidgby5	natidniy5	natiduky5	EthGrpGB	EthGrpNI	EthGrpUK	RelHRP	Rel01	Rel02	Rel03	Rel04	Rel05	Rel06	Rel07	Rel08	Rel09	Rel10	area	addnum	serialh	serialp	seriali
5	101	110	110	2	2	-1	2	5	1	14	-1	-1	1	-1	-1	5	-1	5	10	-1	10	21	9	0	14	21	14	-1	-1	-1	-1	-1	50108	22	5010822	501082202	50108222
5	101	110	-1	2	3	-1	2	5	1	18	1	2	1	2	2	5	-1	5	10	-1	10	21	9	14	0	21	14	-1	-1	-1	-1	-1	50108	22	5010822	501082203	-1
5	101	110	-1	2	4	-1	2	5	2	96	6	2	3	-1	2	5	-1	5	10	-1	10	0	4	20	20	0	20	-1	-1	-1	-1	-1	50108	22	5010822	501082204	-1
5	101	110	-1	2	5	-1	2	5	1	20	1	2	3	-1	1	5	-1	5	10	-1	10	21	9	14	14	21	0	-1	-1	-1	-1	-1	50108	22	5010822	501082205	-1
5	101	110	-1	2	1	-1	3	7	2	42	2	-1	2	-1	-1	5	-1	5	10	-1	10	1	0	1	4	4	4	4	4	-1	-1	-1	50108	23	5010823	501082301	-1
5	101	110	-1	2	2	-1	3	7	1	59	2	-1	2	-1	-1	5	-1	5	10	-1	10	0	1	0	4	4	4	4	4	-1	-1	-1	50108	23	5010823	501082302	-1
5	101	110	110	2	3	-1	3	7	2	10	-1	-1	1	-1	-1	5	-1	5	10	-1	10	9	9	9	0	14	14	14	14	-1	-1	-1	50108	23	5010823	501082303	50108232
5	101	110	-1	2	4	-1	3	7	2	22	1	2	2	-1	-1	5	-1	5	10	-1	10	9	9	9	14	0	14	14	14	-1	-1	-1	50108	23	5010823	501082304	-1
5	101	110	-1	2	5	-1	3	7	1	17	1	2	1	2	2	5	-1	5	10	-1	10	9	9	9	14	14	0	14	14	-1	-1	-1	50108	23	5010823	501082305	-1
5	101	110	-1	2	6	-1	3	7	1	16	1	2	1	2	2	5	-1	5	10	-1	10	9	9	9	14	14	14	0	14	-1	-1	-1	50108	23	5010823	501082306	-1
5	101	110	-1	2	7	-1	3	7	1	19	1	2	1	2	2	5	-1	5	10	-1	10	9	9	9	14	14	14	14	0	-1	-1	-1	50108	23	5010823	501082307	-1
5	101	110	-1	2	1	-1	2	5	2	29	4	2	3	-1	1	5	-1	5	10	-1	10	0	0	4	4	4	4	-1	-1	-1	-1	-1	50108	27	5010827	501082701	-1
5	101	110	110	2	2	-1	2	5	2	6	-1	-1	1	-1	-1	5	-1	5	10	-1	10	9	9	0	14	14	14	-1	-1	-1	-1	-1	50108	27	5010827	501082702	50108272
5	101	110	-1	2	3	-1	2	5	1	4	-1	-1	3	-1	-1	5	-1	5	10	-1	10	9	9	14	0	14	14	-1	-1	-1	-1	-1	50108	27	5010827	501082703	-1
5	101	110	-1	2	4	-1	2	5	2	2	-1	-1	3	-1	-1	5	-1	5	10	-1	10	9	9	14	14	0	14	-1	-1	-1	-1	-1	50108	27	5010827	501082704	-1
5	101	110	-1	2	5	-1	2	5	1	2	-1	-1	3	-1	-1	5	-1	5	10	-1	10	9	9	14	14	14	0	-1	-1	-1	-1	-1	50108	27	5010827	501082705	-1
5	101	110	110	1	1	1	-1	2	2	63	2	-1	3	-1	1	1	-1	1	1	-1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	50109	4	5010904	501090401	50109041
5	101	110	-1	1	2	1	-1	2	1	61	2	-1	3	-1	1	1	-1	1	1	-1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	50109	4	5010904	501090402	-1
5	101	110	-1	2	1	-1	2	2	2	40	5	2	2	-1	-1	6	-1	6	18	-1	18	0	0	4	-1	-1	-1	-1	-1	-1	-1	-1	50109	5	5010905	501090501	-1
5	101	110	110	2	2	-1	2	2	1	6	-1	-1	1	-1	-1	5	-1	5	1	-1	1	9	9	0	-1	-1	-1	-1	-1	-1	-1	-1	50109	5	5010905	501090502	50109052
5	101	110	-1	2	1	-1	2	2	2	36	1	2	2	-1	-1	1	-1	1	1	-1	1	0	0	4	-1	-1	-1	-1	-1	-1	-1	-1	50109	6	5010906	501090601	-1
5	101	110	110	2	2	-1	2	2	2	1	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	0	-1	-1	-1	-1	-1	-1	-1	-1	50109	6	5010906	501090602	50109062
5	101	110	110	1	1	1	3	4	2	41	5	1	2	-1	-1	1	-1	1	1	-1	1	0	0	3	4	4	-1	-1	-1	-1	-1	-1	50109	24	5010924	501092401	50109241
5	101	110	-1	1	2	1	3	4	1	43	5	1	2	-1	-1	1	-1	1	1	-1	1	3	3	0	7	4	-1	-1	-1	-1	-1	-1	50109	24	5010924	501092402	-1
5	101	110	110	1	3	1	3	4	1	16	1	2	1	2	2	1	-1	1	1	-1	1	9	9	12	0	15	-1	-1	-1	-1	-1	-1	50109	24	5010924	501092403	50109242
5	101	110	-1	1	4	1	3	4	2	7	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	9	15	0	-1	-1	-1	-1	-1	-1	50109	24	5010924	501092404	-1
5	101	110	110	1	1	1	3	5	2	39	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	0	1	4	4	14	-1	-1	-1	-1	-1	50109	27	5010927	501092701	50109271
5	101	110	-1	1	2	1	3	5	1	41	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	1	0	4	4	4	-1	-1	-1	-1	-1	50109	27	5010927	501092702	-1
5	101	110	110	1	3	1	3	5	2	5	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	9	0	14	14	-1	-1	-1	-1	-1	50109	27	5010927	501092703	50109272
5	101	110	-1	1	4	1	3	5	1	2	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	9	14	0	14	-1	-1	-1	-1	-1	50109	27	5010927	501092704	-1
5	101	110	-1	1	5	1	3	5	1	7	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	14	9	14	14	0	-1	-1	-1	-1	-1	50109	27	5010927	501092705	-1
5	101	110	110	2	1	-1	1	3	1	18	1	2	1	1	-1	1	-1	1	9	-1	9	9	0	9	9	-1	-1	-1	-1	-1	-1	-1	50110	3	5011003	501100301	50110032
5	101	110	-1	2	2	-1	1	3	2	52	1	1	2	-1	-1	5	-1	5	13	-1	13	3	4	0	3	-1	-1	-1	-1	-1	-1	-1	50110	3	5011003	501100302	-1
5	101	110	-1	2	3	-1	1	3	1	56	5	1	2	-1	-1	1	-1	1	1	-1	1	0	4	3	0	-1	-1	-1	-1	-1	-1	-1	50110	3	5011003	501100303	-1
5	101	110	110	1	1	1	-1	1	2	28	1	-1	2	-1	-1	5	-1	5	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	50110	4	5011004	501100401	50110041
5	101	110	110	1	1	1	-1	1	2	66	5	-1	2	-1	-1	1	-1	1	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	50110	7	5011007	501100701	50110071
5	101	110	110	1	1	1	-1	2	1	36	2	-1	2	-1	-1	5	-1	5	1	-1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	50110	10	5011010	501101001	50110101
5	101	110	-1	1	2	1	-1	2	2	32	2	-1	2	-1	-1	5	-1	5	1	-1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	50110	10	5011010	501101002	-1
5	101	110	-1	2	1	-1	2	3	2	45	4	2	2	-1	-1	5	-1	5	1	-1	1	0	0	4	4	-1	-1	-1	-1	-1	-1	-1	50110	12	5011012	501101201	-1
5	101	110	110	2	2	-1	2	3	1	12	-1	-1	1	-1	-1	5	-1	5	1	-1	1	9	9	0	14	-1	-1	-1	-1	-1	-1	-1	50110	12	5011012	501101202	50110122
5	101	110	-1	2	3	-1	2	3	2	8	-1	-1	1	-1	-1	5	-1	5	1	-1	1	9	9	14	0	-1	-1	-1	-1	-1	-1	-1	50110	12	5011012	501101203	-1
5	101	110	-1	2	1	-1	3	4	2	23	2	-1	3	-1	1	1	-1	1	1	-1	1	0	0	1	4	4	-1	-1	-1	-1	-1	-1	50110	13	5011013	501101301	-1
5	101	110	-1	2	2	-1	3	4	1	38	2	-1	2	-1	-1	5	-1	5	1	-1	1	1	1	0	5	4	-1	-1	-1	-1	-1	-1	50110	13	5011013	501101302	-1
5	101	110	110	2	3	-1	3	4	2	4	-1	-1	3	-1	-1	1	-1	1	8	-1	8	9	9	10	0	15	-1	-1	-1	-1	-1	-1	50110	13	5011013	501101303	50110132
5	101	110	-1	2	4	-1	3	4	1	1	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	9	15	0	-1	-1	-1	-1	-1	-1	50110	13	5011013	501101304	-1
5	101	110	-1	2	1	-1	3	4	2	30	1	1	2	-1	-1	6	-1	6	4	-1	4	3	0	3	4	4	-1	-1	-1	-1	-1	-1	50110	17	5011017	501101701	-1
5	101	110	-1	2	2	-1	3	4	1	35	1	1	2	-1	-1	6	-1	6	8	-1	8	0	3	0	4	4	-1	-1	-1	-1	-1	-1	50110	17	5011017	501101702	-1
5	101	110	110	2	3	-1	3	4	2	3	-1	-1	3	-1	-1	6	-1	6	4	-1	4	9	9	9	0	14	-1	-1	-1	-1	-1	-1	50110	17	5011017	501101703	50110172
5	101	110	-1	2	4	-1	3	4	1	1	-1	-1	3	-1	-1	6	-1	6	4	-1	4	9	9	9	14	0	-1	-1	-1	-1	-1	-1	50110	17	5011017	501101704	-1
5	101	110	110	1	1	1	-1	1	1	53	1	-1	2	-1	-1	1	-1	1	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	50110	19	5011019	501101901	50110191
5	101	110	-1	2	1	-1	2	3	1	35	5	2	2	-1	-1	6	-1	6	4	-1	4	0	0	4	4	-1	-1	-1	-1	-1	-1	-1	50110	21	5011021	501102101	-1
5	101	110	110	2	2	-1	2	3	1	13	-1	-1	1	-1	-1	6	-1	6	4	-1	4	9	9	0	19	-1	-1	-1	-1	-1	-1	-1	50110	21	5011021	501102102	50110212
5	101	110	-1	2	3	-1	2	3	2	11	-1	-1	1	-1	-1	6	-1	6	4	-1	4	9	9	19	0	-1	-1	-1	-1	-1	-1	-1	50110	21	5011021	501102103	-1
5	101	110	-1	2	1	-1	2	4	2	34	2	-1	2	-1	-1	1	-1	1	14	-1	14	1	0	4	1	4	-1	-1	-1	-1	-1	-1	50110	26	5011026	501102601	-1
5	101	110	110	2	2	-1	2	4	1	7	-1	-1	1	-1	-1	1	-1	1	8	-1	8	9	9	0	9	14	-1	-1	-1	-1	-1	-1	50110	26	5011026	501102602	50110262
5	101	110	-1	2	3	-1	2	4	1	50	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	1	4	0	4	-1	-1	-1	-1	-1	-1	50110	26	5011026	501102603	-1
5	101	110	-1	2	4	-1	2	4	1	0	-1	-1	3	-1	-1	1	-1	1	8	-1	8	9	9	14	9	0	-1	-1	-1	-1	-1	-1	50110	26	5011026	501102604	-1
5	101	110	110	1	1	1	-1	1	2	70	6	-1	3	-1	1	5	-1	5	13	-1	13	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	50110	27	5011027	501102701	50110271
5	101	110	110	1	1	1	-1	2	2	77	2	-1	2	-1	-1	5	-1	5	1	-1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	50111	1	5011101	501110101	50111011
5	101	110	-1	1	2	1	-1	2	1	86	2	-1	3	-1	1	5	-1	5	1	-1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	50111	1	5011101	501110102	-1
5	101	110	-1	2	1	-1	3	3	2	50	2	-1	2	-1	-1	5	-1	5	1	-1	1	1	0	1	4	-1	-1	-1	-1	-1	-1	-1	50111	9	5011109	501110901	-1
5	101	110	-1	2	2	-1	3	3	1	47	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	1	0	4	-1	-1	-1	-1	-1	-1	-1	50111	9	5011109	501110902	-1
5	101	110	110	2	3	-1	3	3	1	14	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	50111	9	5011109	501110903	50111092
5	101	110	110	1	1	1	4	4	2	48	2	-1	2	-1	-1	5	-1	5	1	-1	1	0	0	1	4	4	-1	-1	-1	-1	-1	-1	50111	18	5011118	501111801	50111181
5	101	110	-1	1	2	1	4	4	1	52	2	-1	2	-1	-1	5	-1	5	1	-1	1	1	1	0	7	4	-1	-1	-1	-1	-1	-1	50111	18	5011118	501111802	-1
5	101	110	-1	1	3	1	4	4	2	16	1	2	1	1	-1	5	-1	5	1	-1	1	9	9	12	0	15	-1	-1	-1	-1	-1	-1	50111	18	5011118	501111803	-1
5	101	110	110	1	4	1	4	4	2	8	-1	-1	1	-1	-1	5	-1	5	1	-1	1	9	9	9	15	0	-1	-1	-1	-1	-1	-1	50111	18	5011118	501111804	50111182
5	101	110	-1	2	1	-1	4	6	2	47	2	-1	3	-1	1	5	-1	5	1	-1	1	1	0	1	4	4	23	23	-1	-1	-1	-1	50111	21	5011121	501112101	-1
5	101	110	-1	2	2	-1	4	6	1	48	2	-1	2	-1	-1	5	-1	5	1	-1	1	0	1	0	7	4	23	23	-1	-1	-1	-1	50111	21	5011121	501112102	-1
5	101	110	-1	2	3	-1	4	6	1	16	1	2	1	2	2	5	-1	5	1	-1	1	12	9	12	0	15	23	23	-1	-1	-1	-1	50111	21	5011121	501112103	-1
5	101	110	110	2	4	-1	4	6	1	11	-1	-1	1	-1	-1	5	-1	5	1	-1	1	9	9	9	15	0	23	23	-1	-1	-1	-1	50111	21	5011121	501112104	50111212
5	101	110	-1	2	5	-1	4	6	2	38	1	2	3	-1	1	6	-1	6	4	-1	4	23	23	23	23	23	0	23	-1	-1	-1	-1	50111	21	5011121	501112105	-1
5	101	110	-1	2	6	-1	4	6	2	22	1	2	3	-1	1	6	-1	6	4	-1	4	23	23	23	23	23	23	0	-1	-1	-1	-1	50111	21	5011121	501112106	-1
5	101	110	-1	2	1	-1	2	2	2	44	6	2	2	-1	-1	2	-1	2	1	-1	1	0	0	4	-1	-1	-1	-1	-1	-1	-1	-1	50111	23	5011123	501112301	-1
5	101	110	110	2	2	-1	2	2	2	13	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	0	-1	-1	-1	-1	-1	-1	-1	-1	50111	23	5011123	501112302	50111232
5	101	110	-1	2	1	-1	2	2	2	74	6	2	3	-1	1	1	-1	1	1	-1	1	0	0	20	-1	-1	-1	-1	-1	-1	-1	-1	50111	25	5011125	501112501	-1
5	101	110	110	2	2	-1	2	2	1	18	1	2	1	2	1	1	-1	1	1	-1	1	21	21	0	-1	-1	-1	-1	-1	-1	-1	-1	50111	25	5011125	501112502	50111252
5	202	110	-1	2	1	-1	4	5	2	42	5	1	2	-1	-1	5	-1	5	1	-1	1	3	0	3	14	4	4	-1	-1	-1	-1	-1	50201	2	5020102	502010201	-1
5	202	110	-1	2	2	-1	4	5	1	43	5	1	2	-1	-1	3	-1	3	1	-1	1	0	3	0	23	23	23	-1	-1	-1	-1	-1	50201	2	5020102	502010202	-1
5	202	110	-1	2	3	-1	4	5	2	16	1	2	1	1	-1	5	-1	5	1	-1	1	23	14	23	0	22	22	-1	-1	-1	-1	-1	50201	2	5020102	502010203	-1
5	202	110	110	2	4	-1	4	5	1	12	-1	-1	1	-1	-1	5	-1	5	12	-1	12	23	9	23	22	0	14	-1	-1	-1	-1	-1	50201	2	5020102	502010204	50201022
5	202	110	-1	2	5	-1	4	5	2	10	-1	-1	1	-1	-1	3	-1	3	12	-1	12	23	9	23	22	14	0	-1	-1	-1	-1	-1	50201	2	5020102	502010205	-1
5	202	110	110	1	1	1	-1	1	1	75	6	-1	3	-1	1	1	-1	1	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	50201	4	5020104	502010401	50201041
5	202	110	-1	2	1	-1	3	4	2	41	2	-1	2	-1	-1	3	-1	3	1	-1	1	1	0	1	4	4	-1	-1	-1	-1	-1	-1	50201	5	5020105	502010501	-1
5	202	110	-1	2	2	-1	3	4	1	49	2	-1	2	-1	-1	3	-1	3	1	-1	1	0	1	0	4	4	-1	-1	-1	-1	-1	-1	50201	5	5020105	502010502	-1
5	202	110	110	2	3	-1	3	4	1	17	1	2	1	1	-1	3	-1	3	1	-1	1	9	9	9	0	14	-1	-1	-1	-1	-1	-1	50201	5	5020105	502010503	50201052
5	202	110	-1	2	4	-1	3	4	2	14	-1	-1	1	-1	-1	3	-1	3	1	-1	1	9	9	9	14	0	-1	-1	-1	-1	-1	-1	50201	5	5020105	502010504	-1
5	202	110	110	1	1	1	-1	1	2	56	4	-1	3	-1	1	1	-1	1	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	50201	7	5020107	502010701	50201071
5	202	110	-1	1	1	2	3	3	2	45	5	1	2	-1	-1	3	-1	3	1	-1	1	3	0	3	4	-1	-1	-1	-1	-1	-1	-1	50201	14	5020114	502011401	-1
5	202	110	110	1	2	2	3	3	1	42	5	1	2	-1	-1	1	-1	1	1	-1	1	0	3	0	4	-1	-1	-1	-1	-1	-1	-1	50201	14	5020114	502011402	50201141
5	202	110	110	1	3	2	3	3	2	10	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	50201	14	5020114	502011403	50201142
5	202	110	110	1	1	1	-1	2	1	63	2	-1	3	-1	1	3	-1	3	1	-1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	50201	18	5020118	502011801	50201181
5	202	110	-1	1	2	1	-1	2	2	59	2	-1	2	-1	-1	3	-1	3	1	-1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	50201	18	5020118	502011802	-1
5	202	110	110	1	1	1	-1	1	2	69	5	-1	3	-1	1	5	-1	5	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	50201	19	5020119	502011901	50201191
5	202	110	-1	2	1	-1	3	5	1	35	2	-1	2	-1	-1	3	-1	3	1	-1	1	1	0	1	4	4	4	-1	-1	-1	-1	-1	50201	25	5020125	502012501	-1
5	202	110	-1	2	2	-1	3	5	2	35	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	1	0	4	4	4	-1	-1	-1	-1	-1	50201	25	5020125	502012502	-1
5	202	110	110	2	3	-1	3	5	2	12	-1	-1	1	-1	-1	3	-1	3	1	-1	1	9	9	9	0	14	14	-1	-1	-1	-1	-1	50201	25	5020125	502012503	50201252
5	202	110	-1	2	4	-1	3	5	1	11	-1	-1	1	-1	-1	3	-1	3	1	-1	1	9	9	9	14	0	14	-1	-1	-1	-1	-1	50201	25	5020125	502012504	-1
5	202	110	-1	2	5	-1	3	5	2	7	-1	-1	1	-1	-1	3	-1	3	1	-1	1	9	9	9	14	14	0	-1	-1	-1	-1	-1	50201	25	5020125	502012505	-1
5	101	110	-1	2	1	-1	3	3	1	29	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	0	1	4	-1	-1	-1	-1	-1	-1	-1	50202	3	5020203	502020301	-1
5	101	110	-1	2	2	-1	3	3	2	29	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	1	0	4	-1	-1	-1	-1	-1	-1	-1	50202	3	5020203	502020302	-1
5	101	110	110	2	3	-1	3	3	1	1	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	50202	3	5020203	502020303	50202032
5	101	110	110	1	1	1	-1	2	1	28	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	50202	10	5020210	502021001	50202101
5	101	110	-1	1	2	1	-1	2	2	28	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	50202	10	5020210	502021002	-1
5	101	110	110	1	1	1	-1	1	2	52	1	-1	2	-1	-1	1	-1	1	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	50202	14	5020214	502021401	50202141
5	101	110	-1	2	1	-1	4	5	2	32	2	-1	3	-1	1	1	-1	1	1	-1	1	1	0	1	4	4	14	-1	-1	-1	-1	-1	50202	15	5020215	502021501	-1
5	101	110	-1	2	2	-1	4	5	1	28	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	1	0	4	4	14	-1	-1	-1	-1	-1	50202	15	5020215	502021502	-1
5	101	110	-1	2	3	-1	4	5	2	8	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	9	0	14	14	-1	-1	-1	-1	-1	50202	15	5020215	502021503	-1
5	101	110	110	2	4	-1	4	5	2	6	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	9	14	0	14	-1	-1	-1	-1	-1	50202	15	5020215	502021504	50202152
5	101	110	-1	2	5	-1	4	5	2	2	-1	-1	3	-1	-1	1	-1	1	1	-1	1	14	14	14	14	14	0	-1	-1	-1	-1	-1	50202	15	5020215	502021505	-1
5	101	110	110	1	1	1	4	4	2	45	1	1	3	-1	1	1	-1	1	1	-1	1	3	0	3	4	4	-1	-1	-1	-1	-1	-1	50202	16	5020216	502021601	50202161
5	101	110	-1	1	2	1	4	4	1	41	1	1	2	-1	-1	1	-1	1	1	-1	1	0	3	0	4	4	-1	-1	-1	-1	-1	-1	50202	16	5020216	502021602	-1
5	101	110	-1	1	3	1	4	4	2	14	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	9	0	14	-1	-1	-1	-1	-1	-1	50202	16	5020216	502021603	-1
5	101	110	110	1	4	1	4	4	2	9	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	9	14	0	-1	-1	-1	-1	-1	-1	50202	16	5020216	502021604	50202162
5	101	110	-1	2	1	-1	3	3	2	41	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	0	1	4	-1	-1	-1	-1	-1	-1	-1	50202	17	5020217	502021701	-1
5	101	110	-1	2	2	-1	3	3	1	38	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	1	0	4	-1	-1	-1	-1	-1	-1	-1	50202	17	5020217	502021702	-1
5	101	110	110	2	3	-1	3	3	2	18	1	2	2	-1	-1	1	-1	1	1	-1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	50202	17	5020217	502021703	50202172
5	101	110	-1	2	1	-1	4	4	1	52	2	-1	2	-1	-1	6	-1	6	1	-1	1	1	0	1	4	4	-1	-1	-1	-1	-1	-1	50202	21	5020221	502022101	-1
5	101	110	-1	2	2	-1	4	4	2	35	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	1	0	4	4	-1	-1	-1	-1	-1	-1	50202	21	5020221	502022102	-1
5	101	110	-1	2	3	-1	4	4	1	7	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	9	0	14	-1	-1	-1	-1	-1	-1	50202	21	5020221	502022103	-1
5	101	110	110	2	4	-1	4	4	1	2	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	9	14	0	-1	-1	-1	-1	-1	-1	50202	21	5020221	502022104	50202212
5	101	110	110	1	1	1	3	3	1	34	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	0	1	7	-1	-1	-1	-1	-1	-1	-1	50202	24	5020224	502022401	50202241
5	101	110	-1	1	2	1	3	3	2	41	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	1	0	4	-1	-1	-1	-1	-1	-1	-1	50202	24	5020224	502022402	-1
5	101	110	110	1	3	1	3	3	1	10	-1	-1	1	-1	-1	1	-1	1	1	-1	1	12	12	9	0	-1	-1	-1	-1	-1	-1	-1	50202	24	5020224	502022403	50202242
5	101	110	110	1	1	1	-1	2	1	55	2	-1	2	-1	-1	5	-1	5	13	-1	13	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	50203	1	5020301	502030101	50203011
5	101	110	-1	1	2	1	-1	2	2	55	2	-1	2	-1	-1	5	-1	5	13	-1	13	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	50203	1	5020301	502030102	-1
5	101	110	110	1	1	1	-1	2	2	76	2	-1	3	-1	1	1	-1	1	1	-1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	50203	24	5020324	502032401	50203241
5	101	110	-1	1	2	1	-1	2	1	65	2	-1	3	-1	1	1	-1	1	1	-1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	50203	24	5020324	502032402	-1
5	101	110	-1	2	1	-1	3	3	2	48	1	2	1	2	2	1	-1	1	5	-1	5	0	0	4	4	-1	-1	-1	-1	-1	-1	-1	50203	26	5020326	502032601	-1
5	101	110	-1	2	2	-1	3	3	2	0	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	0	14	-1	-1	-1	-1	-1	-1	-1	50203	26	5020326	502032602	-1
5	101	110	110	2	3	-1	3	3	1	10	-1	-1	1	-1	-1	1	-1	1	5	-1	5	9	9	14	0	-1	-1	-1	-1	-1	-1	-1	50203	26	5020326	502032603	50203262
5	101	110	110	1	1	1	-1	1	2	67	5	-1	2	-1	-1	5	-1	5	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	50203	27	5020327	502032701	50203271
5	101	110	-1	2	1	-1	3	5	1	60	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	0	1	4	6	4	-1	-1	-1	-1	-1	50204	3	5020403	502040301	-1
5	101	110	-1	2	2	-1	3	5	2	47	2	-1	2	-1	-1	5	-1	5	1	-1	1	1	1	0	4	6	4	-1	-1	-1	-1	-1	50204	3	5020403	502040302	-1
5	101	110	110	2	3	-1	3	5	1	18	1	2	2	-1	-1	1	-1	1	1	-1	1	9	9	9	0	18	14	-1	-1	-1	-1	-1	50204	3	5020403	502040303	50204032
5	101	110	-1	2	4	-1	3	5	2	11	-1	-1	1	-1	-1	1	-1	1	1	-1	1	11	11	11	18	0	18	-1	-1	-1	-1	-1	50204	3	5020403	502040304	-1
5	101	110	-1	2	5	-1	3	5	2	20	1	2	2	-1	-1	5	-1	5	1	-1	1	9	9	9	14	18	0	-1	-1	-1	-1	-1	50204	3	5020403	502040305	-1
5	101	110	110	1	1	1	-1	2	2	54	3	-1	2	-1	-1	2	-1	2	1	-1	1	0	0	2	-1	-1	-1	-1	-1	-1	-1	-1	50204	4	5020404	502040401	50204041
5	101	110	-1	1	2	1	-1	2	2	48	3	-1	2	-1	-1	1	-1	1	1	-1	1	2	2	0	-1	-1	-1	-1	-1	-1	-1	-1	50204	4	5020404	502040402	-1
5	101	110	-1	2	1	-1	3	4	2	34	1	1	2	-1	-1	5	-1	5	1	-1	1	3	0	3	4	4	-1	-1	-1	-1	-1	-1	50204	6	5020406	502040601	-1
5	101	110	-1	2	2	-1	3	4	1	38	1	1	2	-1	-1	5	-1	5	1	-1	1	0	3	0	4	4	-1	-1	-1	-1	-1	-1	50204	6	5020406	502040602	-1
5	101	110	110	2	3	-1	3	4	2	9	-1	-1	1	-1	-1	5	-1	5	1	-1	1	9	9	9	0	14	-1	-1	-1	-1	-1	-1	50204	6	5020406	502040603	50204062
5	101	110	-1	2	4	-1	3	4	1	6	-1	-1	1	-1	-1	5	-1	5	1	-1	1	9	9	9	14	0	-1	-1	-1	-1	-1	-1	50204	6	5020406	502040604	-1
5	101	110	110	1	1	1	-1	1	1	69	1	-1	3	-1	1	1	-1	1	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	50204	10	5020410	502041001	50204101
5	101	110	-1	2	1	-1	4	4	2	48	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	0	1	4	4	-1	-1	-1	-1	-1	-1	50204	11	5020411	502041101	-1
